"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
7.746856987E0,1.875000075E-2,1.798125076E1,-3.294375229E1
7.756856987E0,-1.875000119E0,1.661250114E1,-3.181875038E1
7.766856987E0,-2.212500095E0,1.659375000E1,-3.240000153E1
7.776856987E0,-1.443750024E0,1.636875153E1,-3.316875076E1
7.786856987E0,-1.593750119E0,1.650000000E1,-3.226875305E1
7.796856987E0,-1.275000095E0,1.678125000E1,-3.333750153E1
7.806856987E0,-9.562500119E-1,1.681875038E1,-3.258750153E1
7.816856987E0,-1.387500048E0,1.719375038E1,-3.183750153E1
7.826856987E0,-7.687500119E-1,1.725000000E1,-3.155625153E1
7.836856987E0,6.187500358E-1,1.706250000E1,-3.185625076E1
7.846856987E0,-2.362500191E0,1.644375038E1,-3.225000000E1
7.856856987E0,-2.175000191E0,1.715625000E1,-3.183750153E1
7.866856987E0,-2.812500000E0,1.710000038E1,-3.241875076E1
7.876856987E0,-8.062500358E-1,1.668750000E1,-3.213750076E1
7.886856987E0,-3.562500179E-1,1.575000095E1,-3.148125076E1
7.896856987E0,-1.125000000E0,1.638750076E1,-3.181875038E1
7.906856987E0,-1.912500024E0,1.591875076E1,-3.148125076E1
7.916856987E0,-1.087500095E0,1.723125076E1,-3.153750038E1
7.926856987E0,-1.537500024E0,1.734375000E1,-3.093750191E1
7.936856987E0,-7.875000238E-1,1.668750000E1,-3.106875038E1
7.946856987E0,-3.562500179E-1,1.670625114E1,-3.318750000E1
7.956856987E0,-3.562500179E-1,1.601250076E1,-3.180000114E1
7.966856987E0,-2.700000048E0,1.599375057E1,-3.328125000E1
7.976856987E0,-1.481250048E0,1.539375019E1,-3.236250305E1
7.986856987E0,-3.187500238E-1,1.726875114E1,-3.292500305E1
7.996856987E0,-1.500000060E-1,1.741875076E1,-3.202500153E1
8.006856987E0,-8.250000477E-1,1.668750000E1,-3.318750000E1
8.016856987E0,-1.312500000E0,1.650000000E1,-3.438750076E1
8.026856987E0,-7.687500119E-1,1.725000000E1,-3.155625153E1
8.036856987E0,-1.593750119E0,1.732500076E1,-3.440625000E1
8.046856987E0,-1.275000095E0,1.651875114E1,-3.196875191E1
8.056856987E0,-8.812500238E-1,1.833750153E1,-3.204375076E1
8.066856987E0,-3.562500179E-1,1.670625114E1,-3.318750000E1
8.076856987E0,-1.593750119E0,1.606875038E1,-3.195000076E1
8.086856987E0,-5.625000224E-2,1.644375038E1,-3.318750000E1
8.096856987E0,1.125000045E-1,1.687500000E1,-3.305625153E1
8.106856987E0,-0.000000000E0,1.674375153E1,-3.078750038E1
8.116856987E0,-7.875000238E-1,1.668750000E1,-3.151875114E1
8.126856987E0,-1.275000095E0,1.706250000E1,-3.303750229E1
8.136856987E0,-1.218750000E0,1.736250114E1,-3.033750153E1
8.146856987E0,-1.425000072E0,1.691250038E1,-3.288750076E1
8.156856987E0,-1.050000072E0,1.792500114E1,-3.112500191E1
8.166856987E0,-1.575000048E0,1.704375076E1,-3.333750153E1
8.176856987E0,9.562500119E-1,1.790625000E1,-3.174375153E1
8.186856987E0,-2.381250143E0,1.601250076E1,-3.298125076E1
8.196856987E0,5.625000000E-1,1.580625057E1,-3.241875076E1
8.206856987E0,-1.556250095E0,1.732500076E1,-3.260625076E1
8.216856987E0,-8.250000477E-1,1.668750000E1,-3.318750000E1
8.226856987E0,-9.187500477E-1,1.738125038E1,-3.170625114E1
8.236856987E0,-1.931250095E0,1.591875076E1,-3.283125305E1
8.246856987E0,4.500000179E-1,1.691250038E1,-3.230625153E1
8.256856987E0,-2.118750095E0,1.520625019E1,-3.326250076E1
8.266856987E0,-1.256250024E0,1.734375000E1,-3.260625076E1
8.276856987E0,-1.275000095E0,1.651875114E1,-3.256875229E1
8.286856987E0,-8.437500596E-1,1.571250057E1,-3.283125305E1
8.296856987E0,-1.275000095E0,1.651875114E1,-3.226875305E1
8.306856987E0,-1.050000072E0,1.820625114E1,-3.159375191E1
8.316856987E0,-1.125000000E0,1.721250153E1,-3.380625153E1
8.326856987E0,2.812500000E-1,1.702500153E1,-3.290625000E1
8.336856987E0,-9.375000596E-1,1.710000038E1,-3.198750114E1
8.346856987E0,-1.293750048E0,1.582500076E1,-3.163125038E1
8.356856987E0,-5.625000224E-2,1.576875019E1,-3.210000229E1
8.366856987E0,6.000000238E-1,1.704375076E1,-3.245625305E1
8.376856987E0,6.375000477E-1,1.775625038E1,-3.189375114E1
8.386856987E0,1.687500030E-1,1.785000038E1,-3.264375305E1
8.396856987E0,1.106250048E0,1.736250114E1,-3.112500191E1
8.406856987E0,-8.062500358E-1,1.695000076E1,-3.288750076E1
8.416856987E0,1.218750000E0,1.666875076E1,-3.200625229E1
8.426856987E0,-1.875000075E-2,1.700625038E1,-3.185625076E1
8.436856987E0,5.437500477E-1,1.606875038E1,-3.316875076E1
8.446856987E0,1.668750048E0,1.683750153E1,-3.352500153E1
8.456856987E0,1.743750095E0,1.783125114E1,-3.086250114E1
8.466856987E0,2.250000000E0,1.576875019E1,-3.258750153E1
8.476856987E0,9.562500119E-1,1.818750000E1,-3.266250229E1
8.486856987E0,1.218750000E0,1.695000076E1,-3.232500076E1
8.496856987E0,3.093750238E0,1.695000076E1,-3.159375191E1
8.506856987E0,1.256250024E0,1.820625114E1,-3.313125229E1
8.516856987E0,2.793750048E0,1.693125153E1,-3.112500191E1
8.526856987E0,-2.062500119E-1,1.616250038E1,-3.256875229E1
8.536856987E0,9.000000358E-1,1.693125153E1,-3.230625153E1
8.546856987E0,1.162500024E0,1.863750076E1,-2.998125076E1
8.556856987E0,2.756250143E0,1.595625019E1,-3.048750114E1
8.566856987E0,1.443750024E0,1.781250000E1,-3.054375076E1
8.576856987E0,1.837500095E0,1.698750114E1,-3.262500000E1
8.586856987E0,2.793750048E0,1.788750076E1,-3.298125076E1
8.596856987E0,1.650000095E0,1.614375114E1,-3.243750000E1
8.606856987E0,3.993750095E0,1.685625076E1,-3.341250229E1
8.616856987E0,1.837500095E0,1.672500038E1,-3.232500076E1
8.626856987E0,4.275000095E0,1.646250153E1,-3.339375305E1
8.636856987E0,1.368750095E0,1.614375114E1,-3.106875038E1
8.646856987E0,2.793750048E0,1.693125153E1,-3.082500076E1
8.656856987E0,3.093750238E0,1.721250153E1,-3.219375229E1
8.666856987E0,2.906250000E0,1.706250000E1,-3.309375000E1
8.676856987E0,3.525000095E0,1.696875000E1,-3.294375229E1
8.686856987E0,5.156250000E0,1.818750000E1,-3.151875114E1
8.696856987E0,3.656250238E0,1.642500114E1,-3.337500000E1
8.706856987E0,3.112500191E0,1.790625000E1,-3.253125000E1
8.716856987E0,5.381250381E0,1.695000076E1,-3.373125076E1
8.726856987E0,4.387500286E0,1.507500076E1,-3.318750000E1
8.736856987E0,4.800000191E0,1.773750114E1,-3.315000153E1
8.746856987E0,5.062500000E0,1.651875114E1,-3.264375305E1
8.756856987E0,4.725000381E0,1.620000076E1,-3.369375229E1
8.766856987E0,6.468750477E0,1.633125114E1,-3.236250305E1
8.776856987E0,6.187500477E0,1.728750038E1,-3.240000153E1
8.786856987E0,4.762500286E0,1.593750095E1,-3.095625114E1
8.796856987E0,6.768750191E0,1.635000038E1,-3.206250000E1
8.806856987E0,8.625000000E0,1.646250153E1,-3.345000076E1
8.816856987E0,5.531250000E0,1.612500000E1,-3.219375229E1
8.826856987E0,6.300000191E0,1.618125153E1,-3.219375229E1
8.836856987E0,5.568750381E0,1.738125038E1,-3.225000000E1
8.846856987E0,6.581250191E0,1.494375038E1,-3.153750038E1
8.856856987E0,8.137500763E0,1.588125038E1,-3.311250305E1
8.866856987E0,7.743750095E0,1.753125000E1,-3.226875305E1
8.876856987E0,8.550000191E0,1.826250076E1,-3.232500076E1
8.886856987E0,7.818750381E0,1.545000076E1,-3.204375076E1
8.896856987E0,7.650000095E0,1.501875019E1,-3.215625000E1
8.906856987E0,7.293750286E0,1.428750038E1,-3.348750305E1
8.916856987E0,8.587500572E0,1.494375038E1,-3.202500153E1
8.926856987E0,6.375000477E0,1.479375076E1,-3.395625305E1
8.936856987E0,8.643750191E0,1.591875076E1,-3.101250076E1
8.946856987E0,1.001250076E1,1.627500153E1,-3.270000076E1
8.956856987E0,1.170000076E1,1.486875057E1,-3.099375153E1
8.966856987E0,1.089375019E1,1.494375038E1,-3.251250076E1
8.976856987E0,1.061250019E1,1.535625076E1,-3.146250153E1
8.986856987E0,1.012500000E1,1.490625095E1,-3.189375114E1
8.996856987E0,1.170000076E1,1.541250038E1,-3.238125229E1
9.006856987E0,9.037500381E0,1.537500095E1,-3.356250000E1
9.016856987E0,1.093125057E1,1.496250057E1,-3.084375191E1
9.026856987E0,1.175625038E1,1.333125019E1,-3.243750000E1
9.036856987E0,1.057500076E1,1.438125038E1,-3.232500076E1
9.046856987E0,1.175625038E1,1.374375057E1,-3.382500076E1
9.056856987E0,1.209375095E1,1.391250038E1,-3.262500000E1
9.066856987E0,1.291875076E1,1.509375095E1,-3.193125153E1
9.076856987E0,1.267500019E1,1.297500038E1,-3.335625076E1
9.086856987E0,1.237500095E1,1.323750019E1,-3.305625153E1
9.096856987E0,1.295625019E1,1.230000019E1,-3.256875229E1
9.106856987E0,1.256250095E1,1.380000019E1,-3.247500229E1
9.116856987E0,1.366875076E1,1.415625095E1,-3.221250153E1
9.126856987E0,1.297500038E1,1.327500057E1,-3.397500229E1
9.136856987E0,1.363125038E1,1.318125057E1,-3.185625076E1
9.146856987E0,1.481250095E1,1.243125057E1,-3.335625076E1
9.156856987E0,1.359375095E1,1.290000057E1,-3.290625000E1
9.166856987E0,1.380000019E1,1.335000038E1,-3.065625191E1
9.176856987E0,1.599375057E1,1.376250076E1,-3.071250153E1
9.186856987E0,1.329375076E1,1.218750095E1,-3.075000191E1
9.196856987E0,1.685625076E1,1.325625038E1,-3.311250305E1
9.206856987E0,1.546875095E1,1.288125038E1,-3.202500153E1
9.216856987E0,1.466250038E1,1.200000000E1,-3.181875038E1
9.226856987E0,1.490625095E1,1.050000000E1,-3.206250000E1
9.236856987E0,1.522500038E1,1.106250000E1,-3.345000076E1
9.246856987E0,1.648125076E1,1.072500038E1,-3.163125038E1
9.256856987E0,1.620000076E1,1.168125057E1,-3.228750229E1
9.266856987E0,1.590000057E1,1.194375038E1,-3.168750191E1
9.276856987E0,1.608750153E1,8.756250381E0,-3.153750038E1
9.286856987E0,1.543125057E1,1.190625000E1,-3.228750229E1
9.296856987E0,1.584375095E1,1.125000000E1,-3.361875153E1
9.306856987E0,1.843125153E1,1.003125000E1,-3.345000076E1
9.316856987E0,1.535625076E1,1.065000057E1,-3.328125000E1
9.326856987E0,1.616250038E1,1.126875019E1,-3.301875305E1
9.336856987E0,1.646250153E1,1.044375038E1,-3.223125076E1
9.346856987E0,1.732500076E1,8.981250763E0,-3.232500076E1
9.356856987E0,1.674375153E1,1.005000019E1,-3.296250153E1
9.366856987E0,1.670625114E1,9.075000763E0,-3.292500305E1
9.376856987E0,1.792500114E1,8.475000381E0,-3.200625229E1
9.386856987E0,1.831875038E1,1.085625076E1,-3.301875305E1
9.396856987E0,1.995000076E1,9.693750381E0,-3.435000229E1
9.406856987E0,1.895625114E1,1.020000076E1,-3.090000153E1
9.416856987E0,1.830000114E1,1.016250038E1,-3.300000000E1
9.426856987E0,1.826250076E1,8.625000000E0,-3.080625153E1
9.436856987E0,1.914375114E1,8.400000572E0,-3.382500076E1
9.446856987E0,1.950000000E1,8.568750381E0,-3.172500038E1
9.456856987E0,2.120625114E1,8.681250572E0,-3.176250076E1
9.466856987E0,1.914375114E1,7.162500381E0,-3.045000076E1
9.476856987E0,2.041875076E1,8.625000000E0,-3.234375000E1
9.486856987E0,1.865625000E1,6.993750095E0,-3.195000076E1
9.496856987E0,2.098125076E1,7.275000095E0,-3.183750153E1
9.506856987E0,1.972500038E1,7.050000191E0,-3.301875305E1
9.516856987E0,1.974375153E1,7.050000191E0,-3.196875191E1
9.526856987E0,2.008125114E1,7.912500381E0,-3.170625114E1
9.536856987E0,2.205000114E1,6.375000477E0,-3.151875114E1
9.546856987E0,1.940625000E1,6.337500095E0,-3.193125153E1
9.556856987E0,2.109375000E1,6.731250286E0,-3.303750229E1
9.566856987E0,2.100000000E1,7.275000095E0,-3.123750114E1
9.576856987E0,2.143125153E1,6.206250191E0,-3.030000114E1
9.586856987E0,2.233125114E1,6.112500191E0,-3.241875076E1
9.596856987E0,2.355000114E1,5.643750191E0,-3.271875000E1
9.606856987E0,2.011875153E1,5.268750191E0,-3.281250000E1
9.616856987E0,2.103750038E1,4.500000000E0,-3.217500305E1
9.626856987E0,2.013750076E1,5.006250381E0,-3.067500114E1
9.636856987E0,2.092500114E1,6.018750191E0,-3.240000153E1
9.646856987E0,2.203125000E1,6.656250477E0,-3.243750000E1
9.656856987E0,2.141250038E1,7.162500381E0,-3.365625000E1
9.666856987E0,2.208750153E1,3.731250048E0,-3.215625000E1
9.676856987E0,2.139375114E1,6.187500477E0,-3.270000076E1
9.686856987E0,2.272500038E1,4.612500191E0,-3.326250076E1
9.696856987E0,2.317500114E1,4.350000381E0,-3.356250000E1
9.706856987E0,2.006250000E1,3.318750143E0,-3.135000038E1
9.716856987E0,2.317500114E1,3.806250095E0,-3.157500076E1
9.726856987E0,2.238750076E1,3.337500095E0,-3.213750076E1
9.736856987E0,2.250000000E1,2.643750191E0,-3.271875000E1
9.746856987E0,2.319375038E1,4.087500095E0,-3.157500076E1
9.756856987E0,2.176875114E1,3.300000191E0,-3.153750038E1
9.766856987E0,2.310000038E1,2.550000191E0,-3.316875076E1
9.776856987E0,2.321250153E1,5.062500000E0,-3.223125076E1
9.786856987E0,2.315625000E1,3.112500191E0,-3.183750153E1
9.796856987E0,2.188125038E1,2.606250048E0,-3.301875305E1
9.806856987E0,2.296875000E1,2.681250095E0,-3.271875000E1
9.816856987E0,2.368125153E1,1.612500072E0,-3.315000153E1
9.826856987E0,2.328750038E1,2.981250048E0,-3.303750229E1
9.836856987E0,2.295000076E1,1.987500072E0,-3.195000076E1
9.846856987E0,2.296875000E1,2.681250095E0,-3.271875000E1
9.856856987E0,2.265000153E1,1.837500095E0,-3.148125076E1
9.866856987E0,2.295000076E1,1.987500072E0,-3.225000000E1
9.876856987E0,2.137500000E1,1.612500072E0,-3.221250153E1
9.886856987E0,2.216250038E1,2.212500095E0,-3.300000000E1
9.896856987E0,2.325000000E1,1.462500095E0,-3.101250076E1
9.906856987E0,2.497500038E1,2.400000095E0,-3.273750305E1
9.916856987E0,2.295000076E1,1.987500072E0,-3.195000076E1
9.926856987E0,2.450625038E1,1.668750048E0,-3.120000076E1
9.936856987E0,2.242500114E1,4.312500060E-1,-3.155625153E1
9.946856987E0,2.456250191E1,-1.312500089E-1,-3.262500000E1
9.956856987E0,2.424375153E1,-1.500000060E-1,-3.292500305E1
9.966856987E0,2.362500000E1,-3.375000060E-1,-3.305625153E1
9.976856987E0,2.306250000E1,6.000000238E-1,-3.142500114E1
9.986856987E0,2.415000153E1,1.912500024E0,-3.376875305E1
9.996856987E0,2.407500076E1,-3.000000119E-1,-3.305625153E1
1.000685699E1,2.287500000E1,7.312500477E-1,-3.399375153E1
1.001685699E1,2.351250076E1,1.050000072E0,-3.296250153E1
1.002685699E1,2.334375000E1,9.000000358E-1,-3.341250229E1
1.003685699E1,2.343750000E1,-7.687500119E-1,-3.348750305E1
1.004685699E1,2.445000076E1,4.125000238E-1,-3.174375153E1
1.005685699E1,2.326875114E1,-9.187500477E-1,-3.408750153E1
1.006685699E1,2.533125114E1,-3.562500179E-1,-3.187500191E1
1.007685699E1,2.535000038E1,-3.562500179E-1,-3.125625038E1
1.008685699E1,2.205000114E1,-8.625000119E-1,-3.256875229E1
1.009685699E1,2.458125114E1,2.812500000E-1,-3.219375229E1
1.010685699E1,2.328750038E1,-1.331250072E0,-3.135000038E1
1.011685699E1,2.546250153E1,-1.181250095E0,-3.168750191E1
1.012685699E1,2.467500114E1,-1.237500072E0,-3.271875000E1
1.013685699E1,2.463750076E1,-2.493750095E0,-3.131250191E1
1.014685699E1,2.358750153E1,-9.000000358E-1,-3.303750229E1
1.015685699E1,2.439375114E1,-5.625000000E-1,-3.245625305E1
1.016685699E1,2.295000076E1,-1.631250024E0,-3.238125229E1
1.017685699E1,2.452500153E1,-1.650000095E0,-3.090000153E1
1.018685699E1,2.671875191E1,-5.437500477E-1,-3.187500191E1
1.019685699E1,2.418750191E1,-1.406250000E0,-3.316875076E1
1.020685699E1,2.313750076E1,-1.462500095E0,-3.088125038E1
1.021685699E1,2.463750076E1,-1.800000072E0,-3.300000000E1
1.022685699E1,2.321250153E1,-2.868750095E0,-3.264375305E1
1.023685699E1,2.377500153E1,-7.312500477E-1,-3.153750038E1
1.024685699E1,2.401875114E1,-1.837500095E0,-3.330000305E1
1.025685699E1,2.422500038E1,-1.687500119E0,-3.090000153E1
1.026685699E1,2.347500038E1,-3.131250143E0,-3.459375000E1
1.027685699E1,2.371875000E1,-1.725000024E0,-3.285000229E1
1.028685699E1,2.435625076E1,-1.256250024E0,-3.271875000E1
1.029685699E1,2.407500076E1,-1.556250095E0,-3.060000038E1
1.030685699E1,2.420625114E1,-1.125000000E0,-3.348750305E1
1.031685699E1,2.540625191E1,-1.743750095E0,-3.361875153E1
1.032685699E1,2.351250076E1,-3.543750048E0,-3.230625153E1
1.033685699E1,2.368125153E1,-2.962500095E0,-3.279375076E1
1.034685699E1,2.521875191E1,-3.562500238E0,-3.172500038E1
1.035685699E1,2.426250076E1,-4.312500000E0,-3.183750153E1
1.036685699E1,2.416875076E1,-1.968750119E0,-3.315000153E1
1.037685699E1,2.431875038E1,-2.793750048E0,-3.159375191E1
1.038685699E1,2.430000114E1,-2.793750048E0,-3.296250153E1
1.039685699E1,2.551875114E1,-3.543750048E0,-3.249375153E1
1.040685699E1,2.446875191E1,-2.925000191E0,-3.174375153E1
1.041685699E1,2.490000153E1,-3.450000048E0,-3.232500076E1
1.042685699E1,2.486250114E1,-4.012500286E0,-3.320625305E1
1.043685699E1,2.495625114E1,-1.781250119E0,-3.331875229E1
1.044685699E1,2.441250038E1,-4.162500381E0,-3.198750114E1
1.045685699E1,2.332500076E1,-3.281250238E0,-3.412500000E1
1.046685699E1,2.358750153E1,-5.193750381E0,-3.238125229E1
1.047685699E1,2.403750038E1,-1.837500095E0,-3.240000153E1
1.048685699E1,2.441250038E1,-4.162500381E0,-3.168750191E1
1.049685699E1,2.550000191E1,-3.543750048E0,-3.309375000E1
1.050685699E1,2.578125191E1,-4.781250000E0,-3.243750000E1
1.051685699E1,2.475000191E1,-3.862500191E0,-3.110625076E1
1.052685699E1,2.405625153E1,-4.893750191E0,-3.331875229E1
1.053685699E1,2.484375191E1,-4.987500191E0,-3.256875229E1
1.054685699E1,2.581875038E1,-3.806250095E0,-3.172500038E1
1.055685699E1,2.415000153E1,-2.943750143E0,-3.204375076E1
1.056685699E1,2.356875038E1,-5.475000381E0,-3.268125153E1
1.057685699E1,2.460000038E1,-3.731250048E0,-3.155625153E1
1.058685699E1,2.484375191E1,-5.250000000E0,-3.180000114E1
1.059685699E1,2.546250153E1,-5.343750000E0,-3.105000114E1
1.060685699E1,2.469375038E1,-4.856250286E0,-3.271875000E1
1.061685699E1,2.345625114E1,-5.062500000E0,-3.178125191E1
1.062685699E1,2.720625114E1,-3.993750095E0,-3.249375153E1
1.063685699E1,2.452500153E1,-5.268750191E0,-3.225000000E1
1.064685699E1,2.460000038E1,-3.468750238E0,-3.157500076E1
1.065685699E1,2.595000076E1,-3.937500238E0,-3.352500153E1
1.066685699E1,2.356875038E1,-5.887500286E0,-3.191250038E1
1.067685699E1,2.437500191E1,-4.875000000E0,-3.301875305E1
1.068685699E1,2.392500114E1,-4.762500286E0,-3.226875305E1
1.069685699E1,2.313750076E1,-5.100000381E0,-3.253125000E1
1.070685699E1,2.595000076E1,-4.218750000E0,-3.322500229E1
1.071685699E1,2.610000038E1,-4.068750381E0,-3.337500000E1
1.072685699E1,2.392500114E1,-4.350000381E0,-3.318750000E1
1.073685699E1,2.465625191E1,-5.137500286E0,-3.331875229E1
1.074685699E1,2.514375114E1,-5.100000381E0,-3.196875191E1
1.075685699E1,2.484375191E1,-5.250000000E0,-3.180000114E1
1.076685699E1,2.484375191E1,-5.250000000E0,-3.180000114E1
1.077685699E1,2.488125038E1,-4.275000095E0,-3.153750038E1
1.078685699E1,2.328750038E1,-5.493750095E0,-3.131250191E1
1.079685699E1,2.490000153E1,-3.450000048E0,-3.262500000E1
1.080685699E1,2.566875076E1,-3.956250191E0,-3.155625153E1
1.081685699E1,2.446875191E1,-5.981250286E0,-3.343125153E1
1.082685699E1,2.358750153E1,-5.193750381E0,-3.300000000E1
1.083685699E1,2.343750000E1,-5.343750000E0,-3.253125000E1
1.084685699E1,2.546250153E1,-4.800000191E0,-3.303750229E1
1.085685699E1,2.418750191E1,-5.587500095E0,-3.343125153E1
1.086685699E1,2.471250153E1,-4.425000191E0,-3.168750191E1
1.087685699E1,2.441250038E1,-4.162500381E0,-3.198750114E1
1.088685699E1,2.478750038E1,-6.225000381E0,-3.251250076E1
1.089685699E1,2.390625000E1,-5.587500095E0,-3.176250076E1
1.090685699E1,2.653125191E1,-5.006250381E0,-3.273750305E1
1.091685699E1,2.512500191E1,-5.381250381E0,-3.270000076E1
1.092685699E1,2.283750153E1,-5.662500381E0,-3.039375114E1
1.093685699E1,2.512500191E1,-6.337500095E0,-3.069375038E1
1.094685699E1,2.415000153E1,-6.281250477E0,-3.311250305E1
1.095685699E1,2.452500153E1,-5.550000191E0,-3.178125191E1
1.096685699E1,2.386875153E1,-6.281250477E0,-3.174375153E1
1.097685699E1,2.469375038E1,-4.425000191E0,-3.303750229E1
1.098685699E1,2.343750000E1,-5.081250191E0,-3.285000229E1
1.099685699E1,2.465625191E1,-5.831250191E0,-3.238125229E1
1.100685699E1,2.544375038E1,-5.775000095E0,-3.163125038E1
1.101685699E1,2.478750038E1,-5.550000191E0,-3.390000153E1
1.102685699E1,2.403750038E1,-5.175000191E0,-3.375000000E1
1.103685699E1,2.608125114E1,-4.350000381E0,-3.382500076E1
1.104685699E1,2.422500038E1,-5.025000095E0,-3.255000305E1
1.105685699E1,2.325000000E1,-5.925000191E0,-3.296250153E1
1.106685699E1,2.469375038E1,-5.118750095E0,-3.135000038E1
1.107685699E1,2.593125153E1,-4.631250381E0,-3.288750076E1
1.108685699E1,2.233125114E1,-5.700000286E0,-3.219375229E1
1.109685699E1,2.656875038E1,-4.312500000E0,-3.277500153E1
1.110685699E1,2.484375191E1,-4.706250191E0,-3.318750000E1
1.111685699E1,2.409375191E1,-4.462500095E0,-3.166875076E1
1.112685699E1,2.514375114E1,-5.100000381E0,-3.271875000E1
1.113685699E1,2.469375038E1,-5.400000095E0,-3.133125114E1
1.114685699E1,2.401875114E1,-5.868750095E0,-3.326250076E1
1.115685699E1,2.527500153E1,-5.512500286E0,-3.315000153E1
1.116685699E1,2.551875114E1,-7.162500381E0,-3.277500153E1
1.117685699E1,2.516250038E1,-4.406250000E0,-3.243750000E1
1.118685699E1,2.475000191E1,-6.787500381E0,-3.384375000E1
1.119685699E1,2.478750038E1,-5.962500095E0,-3.313125229E1
1.120685699E1,2.463750076E1,-5.418750286E0,-3.375000000E1
1.121685699E1,2.546250153E1,-5.081250191E0,-3.196875191E1
1.122685699E1,2.685000038E1,-4.987500191E0,-3.273750305E1
1.123685699E1,2.463750076E1,-5.418750286E0,-3.435000229E1
1.124685699E1,2.559375191E1,-4.931250095E0,-3.348750305E1
1.125685699E1,2.478750038E1,-6.506250381E0,-3.144375038E1
1.126685699E1,2.563125038E1,-4.237500191E0,-3.290625000E1
1.127685699E1,2.383125114E1,-6.018750191E0,-3.446250153E1
1.128685699E1,2.463750076E1,-6.112500191E0,-3.296250153E1
1.129685699E1,2.467500114E1,-5.400000095E0,-3.195000076E1
1.130685699E1,2.482500076E1,-5.531250000E0,-3.178125191E1
1.131685699E1,2.478750038E1,-6.225000381E0,-3.221250153E1
1.132685699E1,2.546250153E1,-5.081250191E0,-3.241875076E1
1.133685699E1,2.310000038E1,-6.075000286E0,-3.249375153E1
1.134685699E1,2.343750000E1,-5.343750000E0,-3.223125076E1
1.135685699E1,2.465625191E1,-5.400000095E0,-3.300000000E1
1.136685699E1,2.591250038E1,-5.456250191E0,-3.225000000E1
1.137685699E1,2.430000114E1,-6.131250381E0,-3.431250000E1
1.138685699E1,2.345625114E1,-5.343750000E0,-3.148125076E1
1.139685699E1,2.587500191E1,-6.168750286E0,-3.283125305E1
1.140685699E1,2.441250038E1,-4.162500381E0,-3.198750114E1
1.141685699E1,2.300625038E1,-4.537500381E0,-3.241875076E1
1.142685699E1,2.608125114E1,-5.025000095E0,-3.196875191E1
1.143685699E1,2.578125191E1,-4.781250000E0,-3.243750000E1
1.144685699E1,2.467500114E1,-5.137500286E0,-3.301875305E1
1.145685699E1,2.433750153E1,-5.850000381E0,-3.298125076E1
1.146685699E1,2.463750076E1,-6.093750477E0,-3.236250305E1
1.147685699E1,2.266875076E1,-4.987500191E0,-3.238125229E1
1.148685699E1,2.420625114E1,-5.287500381E0,-3.225000000E1
1.149685699E1,2.514375114E1,-5.100000381E0,-3.301875305E1
1.150685699E1,2.426250076E1,-4.312500000E0,-3.183750153E1
1.151685699E1,2.435625076E1,-5.831250191E0,-3.101250076E1
1.152685699E1,2.390625000E1,-5.043750286E0,-3.285000229E1
1.153685699E1,2.563125038E1,-4.931250095E0,-3.151875114E1
1.154685699E1,2.454375076E1,-4.312500000E0,-3.288750076E1
1.155685699E1,2.218125153E1,-5.287500381E0,-3.266250229E1
1.156685699E1,2.551875114E1,-4.087500095E0,-3.140625191E1
1.157685699E1,2.467500114E1,-5.400000095E0,-3.240000153E1
1.158685699E1,2.452500153E1,-4.725000381E0,-3.348750305E1
1.159685699E1,2.360625076E1,-4.931250095E0,-3.270000076E1
1.160685699E1,2.356875038E1,-5.887500286E0,-3.191250038E1
1.161685699E1,2.328750038E1,-5.212500095E0,-3.238125229E1
1.162685699E1,2.525625038E1,-5.925000191E0,-3.283125305E1
1.163685699E1,2.439375114E1,-5.137500286E0,-3.105000114E1
1.164685699E1,2.516250038E1,-4.406250000E0,-3.273750305E1
1.165685699E1,2.418750191E1,-6.000000000E0,-3.221250153E1
1.166685699E1,2.433750153E1,-5.437500000E0,-3.375000000E1
1.167685699E1,2.484375191E1,-4.706250191E0,-3.288750076E1
1.168685699E1,2.298750114E1,-4.537500381E0,-3.271875000E1
1.169685699E1,2.296875000E1,-5.512500286E0,-3.236250305E1
1.170685699E1,2.437500191E1,-5.156250000E0,-3.240000153E1
1.171685699E1,2.343750000E1,-5.343750000E0,-3.178125191E1
1.172685699E1,2.527500153E1,-5.231250286E0,-3.316875076E1
1.173685699E1,2.448750114E1,-5.568750381E0,-3.313125229E1
1.174685699E1,2.480625153E1,-5.531250000E0,-3.345000076E1
1.175685699E1,2.512500191E1,-5.381250381E0,-3.300000000E1
1.176685699E1,2.452500153E1,-5.268750191E0,-3.225000000E1
1.177685699E1,2.512500191E1,-5.381250381E0,-3.270000076E1
1.178685699E1,2.523750114E1,-6.206250191E0,-3.311250305E1
1.179685699E1,2.476875114E1,-6.787500381E0,-3.217500305E1
1.180685699E1,2.452500153E1,-4.725000381E0,-3.316875076E1
1.181685699E1,2.527500153E1,-5.512500286E0,-3.345000076E1
1.182685699E1,2.555625153E1,-5.906250000E0,-3.343125153E1
1.183685699E1,2.550000191E1,-4.368750095E0,-3.138750076E1
1.184685699E1,2.460000038E1,-7.087500095E0,-3.262500000E1
1.185685699E1,2.437500191E1,-4.875000000E0,-3.271875000E1
1.186685699E1,2.653125191E1,-4.312500000E0,-3.442500305E1
