"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
8.120576466E0,-1.069013379E-3,1.069013379E-3,1.069013379E-3
8.122704018E0,1.527161949E-4,2.290742937E-3,1.069013379E-3
8.124831571E0,-2.290742937E-3,2.290742937E-3,1.069013379E-3
8.126959123E0,1.527161949E-4,2.290742937E-3,-1.527161949E-4
8.129086675E0,1.374445739E-3,-1.527161949E-4,-1.527161949E-4
8.131214227E0,1.374445739E-3,1.069013379E-3,1.069013379E-3
8.133341831E0,1.527161949E-4,1.069013379E-3,1.069013379E-3
8.135469383E0,1.374445739E-3,1.069013379E-3,1.069013379E-3
8.137596935E0,1.374445739E-3,-1.527161949E-4,-1.527161949E-4
8.139724487E0,-1.069013379E-3,-1.527161949E-4,-1.374445739E-3
8.141852039E0,-1.069013379E-3,1.069013379E-3,-1.527161949E-4
8.143979591E0,1.527161949E-4,1.069013379E-3,-1.527161949E-4
8.146107196E0,1.374445739E-3,1.069013379E-3,-1.527161949E-4
8.148234748E0,1.374445739E-3,-1.527161949E-4,-1.527161949E-4
8.150362300E0,1.527161949E-4,1.069013379E-3,-1.527161949E-4
8.152489852E0,1.374445739E-3,1.069013379E-3,1.069013379E-3
8.154617404E0,1.374445739E-3,1.069013379E-3,-1.527161949E-4
8.156744956E0,-1.069013379E-3,1.069013379E-3,-1.527161949E-4
8.158872560E0,1.374445739E-3,2.290742937E-3,-1.527161949E-4
8.161000112E0,-1.069013379E-3,2.290742937E-3,1.069013379E-3
8.163127664E0,-1.069013379E-3,2.290742937E-3,-1.527161949E-4
8.165255216E0,1.374445739E-3,-1.527161949E-4,-1.527161949E-4
8.167382768E0,1.527161949E-4,1.069013379E-3,-1.527161949E-4
8.169510321E0,2.596175298E-3,1.069013379E-3,-1.527161949E-4
8.171637873E0,1.527161949E-4,1.069013379E-3,-1.527161949E-4
8.173765425E0,1.527161949E-4,1.069013379E-3,-1.374445739E-3
8.175893029E0,1.527161949E-4,1.069013379E-3,1.069013379E-3
8.178020581E0,1.527161949E-4,1.069013379E-3,-1.527161949E-4
8.180148133E0,-1.069013379E-3,1.069013379E-3,1.069013379E-3
8.182275685E0,1.527161949E-4,1.069013379E-3,-1.527161949E-4
8.184403237E0,-1.069013379E-3,2.290742937E-3,1.069013379E-3
8.186530841E0,1.527161949E-4,1.069013379E-3,-1.527161949E-4
8.188658393E0,1.527161949E-4,1.069013379E-3,-1.527161949E-4
8.190785946E0,1.527161949E-4,2.290742937E-3,-1.527161949E-4
8.192913498E0,-2.290742937E-3,-1.527161949E-4,1.069013379E-3
8.195041050E0,-1.069013379E-3,1.069013379E-3,-1.527161949E-4
8.197168602E0,-1.069013379E-3,1.069013379E-3,1.069013379E-3
8.199296154E0,-1.069013379E-3,1.069013379E-3,1.069013379E-3
8.201423758E0,1.527161949E-4,1.069013379E-3,-1.527161949E-4
8.203551310E0,-1.069013379E-3,-1.527161949E-4,1.069013379E-3
8.205678862E0,-2.290742937E-3,1.069013379E-3,1.069013379E-3
8.207806414E0,1.374445739E-3,2.290742937E-3,-1.527161949E-4
8.209933966E0,1.527161949E-4,-1.527161949E-4,1.069013379E-3
8.212061518E0,1.527161949E-4,1.069013379E-3,-1.527161949E-4
8.214189123E0,1.374445739E-3,2.290742937E-3,-1.527161949E-4
8.216316675E0,1.374445739E-3,1.069013379E-3,-1.527161949E-4
8.218444227E0,1.374445739E-3,1.069013379E-3,-1.527161949E-4
8.220571779E0,1.374445739E-3,1.069013379E-3,1.069013379E-3
8.222699331E0,1.527161949E-4,2.290742937E-3,-1.527161949E-4
8.224826883E0,1.527161949E-4,2.290742937E-3,-1.374445739E-3
8.226954435E0,-1.069013379E-3,1.069013379E-3,1.069013379E-3
8.229082039E0,-1.069013379E-3,1.069013379E-3,-1.527161949E-4
8.231209591E0,-1.069013379E-3,1.069013379E-3,-1.527161949E-4
8.233337143E0,-1.069013379E-3,1.069013379E-3,-1.527161949E-4
8.235464696E0,1.527161949E-4,1.069013379E-3,-1.527161949E-4
8.237592248E0,-1.069013379E-3,-1.527161949E-4,-1.527161949E-4
8.239719800E0,1.527161949E-4,1.069013379E-3,1.069013379E-3
8.241847404E0,1.527161949E-4,-1.527161949E-4,1.069013379E-3
8.243974956E0,1.527161949E-4,-1.527161949E-4,1.069013379E-3
8.246102508E0,1.527161949E-4,-1.527161949E-4,-1.527161949E-4
8.248230060E0,1.374445739E-3,1.069013379E-3,-1.527161949E-4
8.250357612E0,1.527161949E-4,-1.527161949E-4,-1.527161949E-4
8.252485164E0,1.527161949E-4,1.069013379E-3,1.069013379E-3
8.254612768E0,1.374445739E-3,-1.527161949E-4,1.069013379E-3
8.256740321E0,-1.069013379E-3,-1.527161949E-4,1.069013379E-3
8.258867873E0,-1.069013379E-3,-1.374445739E-3,1.069013379E-3
8.260995425E0,1.527161949E-4,-1.527161949E-4,2.290742937E-3
8.263122977E0,1.527161949E-4,-1.527161949E-4,1.069013379E-3
8.265250529E0,-1.069013379E-3,-1.374445739E-3,1.069013379E-3
8.267378133E0,1.527161949E-4,-1.527161949E-4,1.069013379E-3
8.269505685E0,1.374445739E-3,-1.527161949E-4,1.069013379E-3
8.271633237E0,-1.069013379E-3,-1.527161949E-4,2.290742937E-3
8.273760789E0,1.527161949E-4,-1.527161949E-4,2.290742937E-3
8.275888341E0,1.527161949E-4,-1.527161949E-4,4.734201822E-3
8.278015893E0,-2.290742937E-3,-3.817904973E-3,2.306014486E-2
8.280143446E0,-2.290742937E-3,-2.596175298E-3,6.459894776E-2
8.282271050E0,3.817904973E-3,-9.926552884E-3,1.195767820E-1
8.284398602E0,-5.955931731E-3,-3.817904973E-3,1.879936308E-1
8.286526154E0,-2.290742937E-3,4.734201822E-3,2.490801066E-1
8.288653706E0,1.527161949E-4,1.572976820E-2,3.089448512E-1
8.290781258E0,2.596175298E-3,1.817322709E-2,3.651444316E-1
8.292908810E0,-2.290742937E-3,1.572976820E-2,4.164570570E-1
8.295036414E0,1.527161949E-4,1.572976820E-2,4.579958618E-1
8.297163966E0,-2.290742937E-3,1.695149764E-2,4.922043085E-1
8.299291518E0,2.596175298E-3,1.695149764E-2,5.203040838E-1
8.301419071E0,-3.512472380E-3,2.306014486E-2,5.361865759E-1
8.303546623E0,1.527161949E-4,1.328630932E-2,5.447386503E-1
8.305674175E0,1.527161949E-4,2.183841541E-2,5.496255755E-1
8.307801727E0,1.527161949E-4,2.306014486E-2,5.459604263E-1
8.309929331E0,-1.069013379E-3,1.817322709E-2,5.374082923E-1
8.312056883E0,-1.069013379E-3,1.817322709E-2,5.288561583E-1
8.314184435E0,1.527161949E-4,1.939495653E-2,5.178605914E-1
8.316311987E0,-1.069013379E-3,1.939495653E-2,5.044215918E-1
8.318439539E0,1.527161949E-4,2.183841541E-2,4.860956371E-1
8.320567091E0,1.527161949E-4,1.572976820E-2,4.653262496E-1
8.322694696E0,1.374445739E-3,1.572976820E-2,4.445568323E-1
8.324822248E0,1.527161949E-4,1.817322709E-2,4.201222658E-1
8.326949800E0,-1.069013379E-3,1.572976820E-2,3.981311321E-1
8.329077352E0,1.527161949E-4,1.084284950E-2,3.761399984E-1
8.331204904E0,1.527161949E-4,1.206457894E-2,3.553705812E-1
8.333332456E0,1.527161949E-4,1.328630932E-2,3.346011937E-1
8.335460060E0,-1.069013379E-3,1.206457894E-2,3.150535226E-1
8.337587612E0,1.527161949E-4,8.399390616E-3,2.955058515E-1
8.339715164E0,1.527161949E-4,8.399390616E-3,2.784016132E-1
8.341842716E0,1.374445739E-3,1.206457894E-2,2.637408674E-1
8.343970268E0,1.527161949E-4,8.399390616E-3,2.503018379E-1
8.346097821E0,-3.512472380E-3,4.734201822E-3,2.368628234E-1
8.348225425E0,1.527161949E-4,3.512472380E-3,2.283107042E-1
8.350352977E0,1.374445739E-3,9.621120058E-3,2.173151523E-1
8.352480529E0,-1.069013379E-3,9.621120058E-3,2.112064958E-1
8.354608081E0,-1.069013379E-3,5.955931731E-3,2.063195854E-1
8.356735633E0,-1.069013379E-3,4.734201822E-3,2.026543915E-1
8.358863185E0,2.596175298E-3,7.177661173E-3,1.989891976E-1
8.360990737E0,1.374445739E-3,1.328630932E-2,1.989891976E-1
8.363118341E0,1.527161949E-4,1.328630932E-2,2.014326602E-1
8.365245893E0,1.527161949E-4,8.399390616E-3,2.026543915E-1
8.367373446E0,-1.069013379E-3,3.512472380E-3,2.063195854E-1
8.369500998E0,1.374445739E-3,7.177661173E-3,2.099847645E-1
8.371628550E0,1.527161949E-4,1.084284950E-2,2.136499584E-1
8.373756102E0,-1.069013379E-3,7.177661173E-3,2.185368687E-1
8.375883654E0,-2.290742937E-3,3.512472380E-3,2.258672565E-1
8.378011258E0,-1.069013379E-3,4.734201822E-3,2.331976295E-1
8.380138810E0,1.374445739E-3,1.206457894E-2,2.393062711E-1
8.382266362E0,1.527161949E-4,1.084284950E-2,2.466366589E-1
8.384393914E0,-1.069013379E-3,1.206457894E-2,2.539670467E-1
8.386521466E0,1.374445739E-3,1.328630932E-2,2.612974048E-1
8.388649071E0,-1.069013379E-3,1.084284950E-2,2.698495090E-1
8.390776623E0,1.527161949E-4,1.084284950E-2,2.808450758E-1
8.392904175E0,-1.069013379E-3,1.572976820E-2,2.918406427E-1
8.395031727E0,1.374445739E-3,1.328630932E-2,3.016144931E-1
8.397159279E0,1.374445739E-3,1.450803876E-2,3.138317764E-1
8.399286831E0,-1.069013379E-3,1.572976820E-2,3.260490894E-1
8.401414383E0,-2.290742937E-3,8.399390616E-3,3.407098353E-1
8.403541987E0,-2.290742937E-3,7.177661173E-3,3.553705812E-1
8.405669539E0,-3.512472380E-3,9.621120058E-3,3.688096106E-1
8.407797091E0,-3.512472380E-3,1.206457894E-2,3.822486401E-1
8.409924643E0,-2.290742937E-3,1.206457894E-2,3.944659233E-1
8.412052196E0,-3.512472380E-3,1.328630932E-2,4.066832364E-1
8.414179748E0,-4.734201822E-3,1.450803876E-2,4.213439822E-1
8.416307300E0,-1.069013379E-3,1.572976820E-2,4.311178327E-1
8.418434904E0,-4.734201822E-3,1.328630932E-2,4.433351159E-1
8.420562456E0,-2.290742937E-3,1.206457894E-2,4.555523992E-1
8.422690008E0,-3.512472380E-3,1.817322709E-2,4.677697122E-1
8.424817560E0,-3.512472380E-3,1.817322709E-2,4.812087417E-1
8.426945112E0,-1.069013379E-3,2.061668597E-2,4.946477413E-1
8.429072664E0,-2.290742937E-3,1.817322709E-2,5.044215918E-1
8.431200268E0,-2.290742937E-3,1.572976820E-2,5.117519498E-1
8.433327821E0,-1.069013379E-3,1.817322709E-2,5.203040838E-1
8.435455373E0,-4.734201822E-3,1.695149764E-2,5.251910090E-1
8.437582925E0,-1.069013379E-3,1.817322709E-2,5.325213671E-1
8.439710477E0,-3.512472380E-3,2.061668597E-2,5.374082923E-1
8.441838029E0,-4.734201822E-3,1.572976820E-2,5.410735011E-1
8.443965633E0,-3.512472380E-3,1.695149764E-2,5.459604263E-1
8.446093185E0,-2.290742937E-3,2.183841541E-2,5.459604263E-1
8.448220737E0,-2.290742937E-3,1.817322709E-2,5.459604263E-1
8.450348289E0,-4.734201822E-3,1.328630932E-2,5.459604263E-1
8.452475841E0,1.527161949E-4,1.817322709E-2,5.471821427E-1
8.454603393E0,1.527161949E-4,2.428187430E-2,5.484038591E-1
8.456730946E0,-1.069013379E-3,2.061668597E-2,5.459604263E-1
8.458858550E0,-1.069013379E-3,1.450803876E-2,5.459604263E-1
8.460986102E0,1.527161949E-4,1.817322709E-2,5.447386503E-1
8.463113654E0,-1.069013379E-3,2.550360374E-2,5.471821427E-1
8.465241206E0,-2.290742937E-3,1.572976820E-2,5.459604263E-1
8.467368758E0,-2.290742937E-3,1.450803876E-2,5.484038591E-1
8.469496310E0,-2.290742937E-3,2.061668597E-2,5.520690680E-1
8.471623862E0,-2.290742937E-3,1.817322709E-2,5.557342172E-1
8.473751466E0,-3.512472380E-3,1.084284950E-2,5.569559336E-1
8.475879018E0,1.374445739E-3,2.061668597E-2,5.618428588E-1
8.478006571E0,-1.069013379E-3,2.183841541E-2,5.655080676E-1
8.480134123E0,-1.069013379E-3,1.450803876E-2,5.691732764E-1
8.482261675E0,-1.069013379E-3,1.817322709E-2,5.740602016E-1
8.484389279E0,-1.069013379E-3,2.428187430E-2,5.777253509E-1
8.486516831E0,1.527161949E-4,1.695149764E-2,5.826122761E-1
8.488644383E0,-2.290742937E-3,1.817322709E-2,5.874992013E-1
8.490771935E0,-2.290742937E-3,1.695149764E-2,5.911644101E-1
8.492899487E0,1.527161949E-4,2.061668597E-2,5.948295593E-1
8.495027039E0,1.374445739E-3,2.061668597E-2,5.984947681E-1
8.497154643E0,-1.069013379E-3,1.939495653E-2,6.009382010E-1
8.499282143E0,-2.290742937E-3,2.183841541E-2,6.046034098E-1
8.501409748E0,-1.069013379E-3,1.817322709E-2,6.058251262E-1
8.503537300E0,-1.069013379E-3,1.695149764E-2,6.070469022E-1
8.505664852E0,-1.069013379E-3,2.183841541E-2,6.119337678E-1
8.507792404E0,-2.290742937E-3,2.061668597E-2,6.168206930E-1
8.509919956E0,-1.069013379E-3,1.695149764E-2,6.180424690E-1
8.512047508E0,1.527161949E-4,2.061668597E-2,6.217076182E-1
8.514175112E0,1.527161949E-4,2.183841541E-2,6.278162599E-1
8.516302664E0,1.527161949E-4,1.572976820E-2,6.302597523E-1
8.518430216E0,-2.290742937E-3,2.061668597E-2,6.363683939E-1
8.520557768E0,-2.290742937E-3,2.428187430E-2,6.449204683E-1
8.522685321E0,-2.290742937E-3,2.428187430E-2,6.510291100E-1
8.524812873E0,1.527161949E-4,2.306014486E-2,6.583595276E-1
8.526940477E0,-1.069013379E-3,2.183841541E-2,6.632464528E-1
8.529068029E0,-2.290742937E-3,1.817322709E-2,6.705768108E-1
8.531195581E0,-1.069013379E-3,1.939495653E-2,6.791289449E-1
8.533323133E0,1.374445739E-3,2.428187430E-2,6.852375865E-1
8.535450685E0,-1.069013379E-3,2.794706449E-2,6.901245117E-1
8.537578237E0,-3.512472380E-3,2.061668597E-2,6.962331533E-1
8.539705841E0,-3.512472380E-3,1.939495653E-2,7.011200786E-1
8.541833393E0,-1.069013379E-3,2.306014486E-2,7.060069442E-1
8.543960946E0,-1.069013379E-3,2.672533318E-2,7.108938694E-1
8.546088498E0,-1.069013379E-3,2.550360374E-2,7.121156454E-1
8.548216050E0,-2.290742937E-3,2.306014486E-2,7.145590782E-1
8.550343602E0,1.527161949E-4,2.672533318E-2,7.157807946E-1
8.552471154E0,-3.512472380E-3,2.794706449E-2,7.145590782E-1
8.554598758E0,-2.290742937E-3,1.572976820E-2,7.145590782E-1
8.556726310E0,-3.512472380E-3,2.428187430E-2,7.133373618E-1
8.558853862E0,-1.069013379E-3,2.428187430E-2,7.133373618E-1
8.560981414E0,1.374445739E-3,2.672533318E-2,7.121156454E-1
8.563108966E0,-3.512472380E-3,2.428187430E-2,7.072287202E-1
8.565236518E0,-2.290742937E-3,1.939495653E-2,7.060069442E-1
8.567364071E0,-1.069013379E-3,2.916879393E-2,7.023417950E-1
8.569491675E0,-1.069013379E-3,2.550360374E-2,6.998983026E-1
8.571619227E0,-1.069013379E-3,1.939495653E-2,6.974548697E-1
8.573746779E0,-2.290742937E-3,2.550360374E-2,6.925679445E-1
8.575874331E0,-1.069013379E-3,2.061668597E-2,6.889027357E-1
8.578001883E0,-2.290742937E-3,2.061668597E-2,6.852375865E-1
8.580129435E0,-2.290742937E-3,2.061668597E-2,6.840158105E-1
8.582256987E0,3.817904973E-3,2.672533318E-2,6.827940941E-1
8.584384591E0,-1.069013379E-3,2.428187430E-2,6.827940941E-1
8.586512143E0,-1.069013379E-3,1.817322709E-2,6.803506613E-1
8.588639696E0,-2.290742937E-3,2.183841541E-2,6.791289449E-1
8.590767248E0,-1.069013379E-3,2.306014486E-2,6.803506613E-1
8.592894800E0,-3.512472380E-3,2.550360374E-2,6.815723777E-1
8.595022404E0,-2.290742937E-3,1.939495653E-2,6.803506613E-1
8.597149956E0,1.527161949E-4,2.306014486E-2,6.803506613E-1
8.599277508E0,-2.290742937E-3,2.306014486E-2,6.827940941E-1
8.601405060E0,-5.955931731E-3,1.572976820E-2,6.840158105E-1
8.603532612E0,1.527161949E-4,2.183841541E-2,6.827940941E-1
8.605660164E0,1.527161949E-4,2.916879393E-2,6.815723777E-1
8.607787716E0,-1.069013379E-3,2.550360374E-2,6.827940941E-1
8.609915321E0,-5.955931731E-3,1.817322709E-2,6.852375865E-1
8.612042873E0,-1.069013379E-3,2.183841541E-2,6.889027357E-1
8.614170425E0,-1.069013379E-3,2.794706449E-2,6.913462281E-1
8.616297977E0,-1.069013379E-3,2.550360374E-2,6.950113773E-1
8.618425529E0,-2.290742937E-3,2.061668597E-2,6.986765862E-1
8.620553081E0,-1.069013379E-3,2.428187430E-2,7.035635114E-1
8.622680685E0,1.527161949E-4,2.916879393E-2,7.108938694E-1
8.624808237E0,-2.290742937E-3,2.306014486E-2,7.194460034E-1
8.626935789E0,-1.069013379E-3,2.550360374E-2,7.267763615E-1
8.629063341E0,-3.512472380E-3,2.306014486E-2,7.328850031E-1
8.631190893E0,-1.069013379E-3,2.306014486E-2,7.377719283E-1
8.633318446E0,-1.069013379E-3,3.649916872E-2,7.426588535E-1
8.635446050E0,1.527161949E-4,2.428187430E-2,7.463240623E-1
8.637573602E0,-3.512472380E-3,2.061668597E-2,7.475457788E-1
8.639701154E0,-1.069013379E-3,2.428187430E-2,7.512109876E-1
8.641828706E0,-3.512472380E-3,3.283398226E-2,7.524327040E-1
8.643956258E0,-2.290742937E-3,2.306014486E-2,7.560978532E-1
8.646083810E0,-3.512472380E-3,2.183841541E-2,7.560978532E-1
8.648211362E0,-2.290742937E-3,2.672533318E-2,7.585413456E-1
8.650338914E0,-4.734201822E-3,2.550360374E-2,7.634282708E-1
8.652466518E0,-1.069013379E-3,2.672533318E-2,7.658717036E-1
8.654594071E0,-2.290742937E-3,2.794706449E-2,7.707586288E-1
8.656721623E0,-2.290742937E-3,2.672533318E-2,7.744238377E-1
8.658849175E0,-4.734201822E-3,2.183841541E-2,7.768672705E-1
8.660976727E0,-1.069013379E-3,2.916879393E-2,7.817541957E-1
8.663104331E0,-1.069013379E-3,3.772090003E-2,7.805324793E-1
8.665231883E0,-4.734201822E-3,2.061668597E-2,7.817541957E-1
8.667359435E0,-1.069013379E-3,1.572976820E-2,7.866411209E-1
8.669486987E0,-3.512472380E-3,3.527744114E-2,7.915280461E-1
8.671614539E0,2.596175298E-3,2.916879393E-2,7.951932549E-1
8.673742091E0,-2.290742937E-3,3.039052337E-2,7.988584042E-1
8.675869643E0,-3.512472380E-3,1.939495653E-2,8.013018966E-1
8.677997248E0,-3.512472380E-3,2.183841541E-2,8.049670458E-1
8.680124800E0,-2.290742937E-3,2.794706449E-2,8.098539710E-1
8.682252352E0,-1.069013379E-3,2.916879393E-2,8.122974634E-1
8.684379904E0,1.527161949E-4,2.550360374E-2,8.135191798E-1
8.686507456E0,-4.734201822E-3,2.428187430E-2,8.135191798E-1
8.688635008E0,-3.512472380E-3,2.183841541E-2,8.159626126E-1
8.690762560E0,-1.069013379E-3,2.428187430E-2,8.171843290E-1
8.692890164E0,-1.069013379E-3,2.550360374E-2,8.159626126E-1
8.695017716E0,1.527161949E-4,2.794706449E-2,8.159626126E-1
8.697145268E0,-2.290742937E-3,2.550360374E-2,8.135191798E-1
8.699272821E0,-2.290742937E-3,2.672533318E-2,8.110756874E-1
8.701400373E0,1.527161949E-4,2.428187430E-2,8.086322546E-1
8.703527925E0,-2.290742937E-3,2.794706449E-2,8.037453294E-1
8.705655529E0,1.527161949E-4,3.039052337E-2,8.000801206E-1
8.707783081E0,-1.069013379E-3,2.794706449E-2,7.951932549E-1
8.709910633E0,-1.069013379E-3,2.672533318E-2,7.903063297E-1
8.712038185E0,-3.512472380E-3,2.550360374E-2,7.866411209E-1
8.714165737E0,-2.290742937E-3,2.794706449E-2,7.817541957E-1
8.716293289E0,-2.290742937E-3,2.916879393E-2,7.768672705E-1
8.718420477E0,-1.069013379E-3,2.916879393E-2,7.732021213E-1
8.720548446E0,-1.069013379E-3,3.039052337E-2,7.707586288E-1
8.722675998E0,-2.290742937E-3,2.794706449E-2,7.670934200E-1
8.724803550E0,-2.290742937E-3,2.428187430E-2,7.658717036E-1
8.726930737E0,1.527161949E-4,2.794706449E-2,7.646499872E-1
8.729058654E0,1.527161949E-4,2.794706449E-2,7.658717036E-1
8.731186206E0,-1.069013379E-3,2.428187430E-2,7.646499872E-1
8.733313758E0,-2.290742937E-3,2.550360374E-2,7.658717036E-1
8.735441362E0,-2.290742937E-3,2.550360374E-2,7.670934200E-1
8.737568914E0,-2.290742937E-3,2.794706449E-2,7.707586288E-1
8.739696466E0,-1.069013379E-3,2.794706449E-2,7.732021213E-1
8.741824018E0,-1.069013379E-3,2.550360374E-2,7.768672705E-1
8.743951571E0,-1.069013379E-3,2.794706449E-2,7.817541957E-1
8.746079123E0,-1.069013379E-3,3.039052337E-2,7.878628373E-1
8.748206727E0,1.527161949E-4,2.916879393E-2,7.927497625E-1
8.750334279E0,-1.069013379E-3,2.672533318E-2,7.976366878E-1
8.752461831E0,-1.069013379E-3,2.794706449E-2,8.025236130E-1
8.754589383E0,1.527161949E-4,2.794706449E-2,8.086322546E-1
8.756716935E0,-1.069013379E-3,3.039052337E-2,8.147408962E-1
8.758844487E0,-2.290742937E-3,3.039052337E-2,8.220712543E-1
8.760972039E0,-1.069013379E-3,2.672533318E-2,8.281798959E-1
8.763099643E0,-3.512472380E-3,2.672533318E-2,8.355103135E-1
8.765227196E0,-1.069013379E-3,3.039052337E-2,8.416189551E-1
8.767354748E0,1.527161949E-4,3.161225095E-2,8.465058804E-1
8.769482300E0,-2.290742937E-3,2.916879393E-2,8.538362384E-1
8.771609852E0,-2.290742937E-3,2.672533318E-2,8.575014472E-1
8.773737456E0,-2.290742937E-3,2.428187430E-2,8.599448800E-1
8.775865008E0,-2.290742937E-3,3.039052337E-2,8.636100888E-1
8.777992560E0,-1.069013379E-3,2.916879393E-2,8.636100888E-1
8.780120112E0,-2.290742937E-3,2.672533318E-2,8.623883724E-1
8.782247664E0,1.527161949E-4,2.550360374E-2,8.611665964E-1
8.784375216E0,1.527161949E-4,2.550360374E-2,8.562797308E-1
8.786502768E0,-1.069013379E-3,2.672533318E-2,8.538362384E-1
8.788630321E0,-1.069013379E-3,2.916879393E-2,8.489493132E-1
8.790757925E0,-1.069013379E-3,3.161225095E-2,8.403972387E-1
8.792885477E0,-2.290742937E-3,2.794706449E-2,8.330668211E-1
8.795013029E0,-1.069013379E-3,2.794706449E-2,8.220712543E-1
8.797140581E0,-1.069013379E-3,2.672533318E-2,8.122974634E-1
8.799268133E0,-1.069013379E-3,2.672533318E-2,8.037453294E-1
8.801395685E0,1.527161949E-4,2.428187430E-2,7.976366878E-1
8.803523237E0,-2.290742937E-3,2.306014486E-2,7.903063297E-1
8.805650841E0,-2.290742937E-3,2.672533318E-2,7.841976881E-1
8.807778393E0,-1.069013379E-3,3.039052337E-2,7.780889869E-1
8.809905946E0,-2.290742937E-3,2.672533318E-2,7.719803452E-1
8.812033498E0,-1.069013379E-3,2.183841541E-2,7.646499872E-1
8.814161050E0,1.374445739E-3,2.428187430E-2,7.609847784E-1
8.816288602E0,1.374445739E-3,2.794706449E-2,7.585413456E-1
8.818416206E0,-1.069013379E-3,2.183841541E-2,7.560978532E-1
8.820543758E0,-3.512472380E-3,2.183841541E-2,7.548761368E-1
8.822671310E0,1.374445739E-3,2.916879393E-2,7.524327040E-1
8.824798862E0,-1.069013379E-3,2.794706449E-2,7.512109876E-1
8.826926414E0,-3.512472380E-3,1.817322709E-2,7.512109876E-1
8.829053966E0,-2.290742937E-3,2.306014486E-2,7.499892116E-1
8.831181571E0,-1.069013379E-3,2.916879393E-2,7.524327040E-1
8.833309123E0,1.374445739E-3,2.916879393E-2,7.536544204E-1
8.835436675E0,-3.512472380E-3,2.183841541E-2,7.560978532E-1
8.837564227E0,-2.290742937E-3,1.817322709E-2,7.585413456E-1
8.839691779E0,-3.512472380E-3,2.672533318E-2,7.634282708E-1
8.841819331E0,-1.069013379E-3,3.039052337E-2,7.695369124E-1
8.843946883E0,1.374445739E-3,2.794706449E-2,7.732021213E-1
8.846074487E0,-3.512472380E-3,2.672533318E-2,7.805324793E-1
8.848202039E0,-2.290742937E-3,2.306014486E-2,7.866411209E-1
8.850329591E0,-2.290742937E-3,2.183841541E-2,7.951932549E-1
8.852457143E0,-2.290742937E-3,2.428187430E-2,8.037453294E-1
8.854584696E0,-2.290742937E-3,2.672533318E-2,8.110756874E-1
8.856712248E0,-1.069013379E-3,2.672533318E-2,8.220712543E-1
8.858839852E0,-2.290742937E-3,2.672533318E-2,8.318451047E-1
8.860967404E0,-1.069013379E-3,2.794706449E-2,8.416189551E-1
8.863094956E0,-2.290742937E-3,3.039052337E-2,8.526145220E-1
8.865222508E0,-1.069013379E-3,2.916879393E-2,8.636100888E-1
8.867350060E0,-2.290742937E-3,3.161225095E-2,8.721621633E-1
8.869477612E0,-2.290742937E-3,3.161225095E-2,8.831577301E-1
8.871605164E0,-2.290742937E-3,2.916879393E-2,8.929315805E-1
8.873732768E0,1.527161949E-4,2.916879393E-2,9.051488638E-1
8.875860321E0,-2.290742937E-3,3.039052337E-2,9.137009978E-1
8.877987873E0,-2.290742937E-3,3.039052337E-2,9.246965647E-1
8.880115425E0,-1.069013379E-3,3.283398226E-2,9.381355643E-1
8.882242977E0,-2.290742937E-3,3.283398226E-2,9.479094148E-1
8.884370529E0,-2.290742937E-3,3.405570984E-2,9.564615488E-1
8.886498081E0,-1.069013379E-3,3.161225095E-2,9.637919068E-1
8.888625685E0,-1.069013379E-3,3.283398226E-2,9.711222649E-1
8.890753237E0,-2.290742937E-3,3.283398226E-2,9.784526825E-1
8.892880789E0,-2.290742937E-3,3.283398226E-2,9.857830405E-1
8.895008341E0,-3.512472380E-3,3.283398226E-2,9.931133986E-1
8.897135893E0,-1.069013379E-3,3.161225095E-2,9.992220402E-1
8.899263446E0,-1.069013379E-3,3.283398226E-2,1.004109025E0
8.901391050E0,-2.290742937E-3,3.527744114E-2,1.010217667E0
8.903518602E0,-3.512472380E-3,3.649916872E-2,1.015104532E0
8.905646154E0,-3.512472380E-3,3.161225095E-2,1.022434950E0
8.907773706E0,-3.512472380E-3,3.527744114E-2,1.027321815E0
8.909901258E0,-3.512472380E-3,3.649916872E-2,1.030987024E0
8.912028810E0,-3.512472380E-3,3.649916872E-2,1.035874009E0
8.914156362E0,-4.734201822E-3,3.649916872E-2,1.035874009E0
8.916283966E0,-3.512472380E-3,3.649916872E-2,1.038317442E0
8.918411518E0,-3.512472380E-3,3.649916872E-2,1.038317442E0
8.920539071E0,-2.290742937E-3,3.649916872E-2,1.037095666E0
8.922666623E0,-2.290742937E-3,3.649916872E-2,1.037095666E0
8.924794175E0,-2.290742937E-3,3.649916872E-2,1.034652233E0
8.926921727E0,-3.512472380E-3,3.772090003E-2,1.032208800E0
8.929049331E0,-1.069013379E-3,4.016435891E-2,1.027321815E0
8.931176883E0,-1.069013379E-3,4.016435891E-2,1.023656607E0
8.933304435E0,-1.069013379E-3,3.772090003E-2,1.018769741E0
8.935431987E0,-1.069013379E-3,3.527744114E-2,1.013882875E0
8.937559539E0,-2.290742937E-3,3.649916872E-2,1.012661099E0
8.939687091E0,-2.290742937E-3,3.649916872E-2,1.006552458E0
8.941814643E0,-2.290742937E-3,3.649916872E-2,1.004109025E0
8.943942248E0,-1.069013379E-3,3.527744114E-2,1.001665473E0
8.946069800E0,-2.290742937E-3,3.405570984E-2,9.980003238E-1
