"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.619565016E1,-2.115000153E1,-3.600000143E0,-4.411875153E1
1.620565016E1,-1.959375000E1,-4.593750000E0,-4.151250076E1
1.621565016E1,-1.996875000E1,-4.912500381E0,-4.421250153E1
1.622565016E1,-1.991250038E1,-3.375000238E0,-4.458750153E1
1.623565016E1,-1.758750153E1,-4.050000191E0,-4.338750076E1
1.624565016E1,-1.983750153E1,-1.837500095E0,-4.359375000E1
1.625565016E1,-1.980000114E1,-4.481250286E0,-4.500000000E1
1.626565016E1,-2.025000000E1,-4.368750095E0,-4.423125076E1
1.627565016E1,-2.122500038E1,-5.812500000E0,-4.295625305E1
1.628565016E1,-2.178750038E1,-4.743750095E0,-4.284375000E1
1.629565016E1,-2.025000000E1,-4.368750095E0,-4.455000305E1
1.630565016E1,-1.923750114E1,-6.393750191E0,-4.400625229E1
1.631565016E1,-1.931250000E1,-4.312500000E0,-4.350000000E1
1.632565016E1,-1.927500153E1,-3.337500095E0,-4.353750229E1
1.633565016E1,-2.023125076E1,-4.650000095E0,-4.256250000E1
1.634565016E1,-2.133750153E1,-4.443750381E0,-4.346250153E1
1.635565016E1,-2.049375153E1,-3.000000000E0,-4.308750153E1
1.636565016E1,-1.852500153E1,-4.256250381E0,-4.290000153E1
1.637565016E1,-1.953750038E1,-2.100000143E0,-4.359375000E1
1.638565016E1,-1.995000076E1,-4.631250381E0,-4.453125000E1
1.639565016E1,-2.049375153E1,-3.262500048E0,-4.201875305E1
1.640565016E1,-2.086875153E1,-4.556250095E0,-4.331250000E1
1.641565016E1,-2.025000000E1,-4.650000095E0,-4.316250229E1
1.642565016E1,-1.976250076E1,-3.787500143E0,-4.366875076E1
1.643565016E1,-1.974375153E1,-3.225000143E0,-4.368750000E1
1.644565016E1,-2.090625000E1,-5.100000381E0,-4.404375076E1
1.645565016E1,-2.182500076E1,-5.025000095E0,-4.389375305E1
1.646565016E1,-2.071875000E1,-4.668750286E0,-4.346250153E1
1.647565016E1,-2.025000000E1,-4.368750095E0,-4.348125076E1
1.648565016E1,-2.023125076E1,-3.675000191E0,-4.396875000E1
1.649565016E1,-2.011875153E1,-4.781250000E0,-4.468125153E1
1.650565016E1,-1.886250114E1,-5.250000000E0,-4.256250000E1
1.651565016E1,-1.991250038E1,-4.331250191E0,-4.183125305E1
1.652565016E1,-1.991250038E1,-3.656250238E0,-4.351875305E1
1.653565016E1,-2.049375153E1,-3.825000048E0,-4.170000076E1
1.654565016E1,-1.978125000E1,-5.025000095E0,-4.194375229E1
1.655565016E1,-2.137500000E1,-5.418750286E0,-4.387500000E1
1.656565016E1,-1.970625114E1,-5.306250095E0,-4.586250305E1
1.657565016E1,-1.978125000E1,-4.200000286E0,-4.470000076E1
1.658565016E1,-1.837500000E1,-4.387500286E0,-4.305000305E1
1.659565016E1,-2.056875038E1,-4.537500381E0,-4.363125229E1
1.660565016E1,-2.004375076E1,-3.525000095E0,-4.276875305E1
1.661565016E1,-2.146875000E1,-4.593750000E0,-4.271250153E1
1.662565016E1,-2.053125000E1,-4.256250381E0,-4.303125000E1
1.663565016E1,-2.118750000E1,-4.575000286E0,-4.436250305E1
1.664565016E1,-1.931250000E1,-4.575000286E0,-4.258125305E1
1.665565016E1,-1.944375038E1,-4.162500381E0,-4.200000000E1
1.666565016E1,-2.070000076E1,-4.668750286E0,-4.211250305E1
1.667565016E1,-2.006250000E1,-4.218750000E0,-4.198125076E1
1.668565016E1,-2.008125114E1,-4.500000000E0,-4.333125305E1
1.669565016E1,-2.053125000E1,-3.562500238E0,-4.411875153E1
1.670565016E1,-2.103750038E1,-4.425000191E0,-4.423125076E1
1.671565016E1,-2.058750153E1,-5.081250191E0,-4.404375076E1
1.672565016E1,-2.113125038E1,-3.318750143E0,-4.336875153E1
1.673565016E1,-2.023125076E1,-4.368750095E0,-4.318125153E1
1.674565016E1,-1.991250038E1,-4.350000381E0,-4.288125229E1
1.675565016E1,-1.978125000E1,-4.481250286E0,-4.333125305E1
1.676565016E1,-2.235000038E1,-2.831250191E0,-4.351875305E1
1.677565016E1,-1.961250114E1,-3.637500048E0,-4.458750153E1
1.678565016E1,-2.023125076E1,-3.393750191E0,-4.488750076E1
1.679565016E1,-2.115000153E1,-3.862500191E0,-4.305000305E1
1.680565016E1,-1.963125038E1,-4.612500191E0,-4.348125076E1
1.681565016E1,-2.066250038E1,-3.150000095E0,-4.323750305E1
1.682565016E1,-1.978125000E1,-4.481250286E0,-4.363125229E1
1.683565016E1,-1.944375038E1,-3.487500191E0,-4.413750076E1
1.684565016E1,-2.056875038E1,-5.081250191E0,-4.299375153E1
1.685565016E1,-2.085000038E1,-3.843750238E0,-4.365000153E1
1.686565016E1,-1.961250114E1,-4.331250191E0,-4.350000000E1
1.687565016E1,-2.008125114E1,-4.500000000E0,-4.303125000E1
1.688565016E1,-1.959375000E1,-3.356250048E0,-4.428750229E1
1.689565016E1,-1.991250038E1,-4.068750381E0,-4.350000000E1
1.690565016E1,-1.929375076E1,-4.031250000E0,-4.351875305E1
1.691565016E1,-1.929375076E1,-4.312500000E0,-4.290000153E1
1.692565016E1,-1.991250038E1,-4.068750381E0,-4.350000000E1
1.693565016E1,-1.976250076E1,-3.506250143E0,-4.443750000E1
1.694565016E1,-1.983750153E1,-2.400000095E0,-4.222500229E1
1.695565016E1,-1.976250076E1,-3.787500143E0,-4.411875153E1
1.696565016E1,-2.094375038E1,-2.737500191E0,-4.323750305E1
1.697565016E1,-2.060625076E1,-5.775000095E0,-4.295625305E1
1.698565016E1,-2.023125076E1,-4.631250381E0,-4.211250305E1
1.699565016E1,-2.073750114E1,-5.362500191E0,-4.282500076E1
1.700565016E1,-2.073750114E1,-4.687500000E0,-4.421250153E1
1.701565016E1,-1.854375076E1,-4.818750381E0,-4.318125153E1
1.702565016E1,-2.015625000E1,-5.756250381E0,-4.462500000E1
1.703565016E1,-1.867500114E1,-3.431250095E0,-4.445625305E1
1.704565016E1,-1.957500076E1,-3.356250048E0,-4.263750076E1
1.705565016E1,-2.182500076E1,-4.762500286E0,-4.481250000E1
1.706565016E1,-1.995000076E1,-4.068750381E0,-4.486875153E1
1.707565016E1,-2.101875114E1,-4.143750191E0,-4.455000305E1
1.708565016E1,-1.753125000E1,-2.381250143E0,-4.346250153E1
1.709565016E1,-1.880625153E1,-3.300000191E0,-4.355625153E1
1.710565016E1,-1.888125038E1,-5.250000000E0,-4.346250153E1
1.711565016E1,-2.000625038E1,-2.550000191E0,-4.342500305E1
1.712565016E1,-2.058750153E1,-4.818750381E0,-4.436250305E1
1.713565016E1,-2.004375076E1,-3.787500143E0,-4.200000000E1
1.714565016E1,-2.103750038E1,-4.968750000E0,-4.344375229E1
1.715565016E1,-2.146875000E1,-3.900000095E0,-4.410000229E1
1.716565016E1,-1.950000000E1,-5.025000095E0,-4.436250305E1
1.717565016E1,-2.010000038E1,-4.500000000E0,-4.438125229E1
1.718565016E1,-2.006250000E1,-3.806250095E0,-4.336875153E1
1.719565016E1,-1.910625076E1,-3.731250048E0,-4.201875305E1
1.720565016E1,-1.976250076E1,-4.200000286E0,-4.305000305E1
1.721565016E1,-2.015625000E1,-6.037500381E0,-4.402500153E1
1.722565016E1,-2.008125114E1,-3.806250095E0,-4.471875000E1
1.723565016E1,-2.053125000E1,-3.562500238E0,-4.366875076E1
1.724565016E1,-1.955625153E1,-3.075000048E0,-4.293750000E1
1.725565016E1,-1.929375076E1,-4.031250000E0,-4.321875000E1
1.726565016E1,-2.131875038E1,-3.468750238E0,-4.486875153E1
1.727565016E1,-2.180625153E1,-5.025000095E0,-4.344375229E1
1.728565016E1,-2.115000153E1,-3.600000143E0,-4.411875153E1
1.729565016E1,-2.131875038E1,-4.162500381E0,-4.393125153E1
1.730565016E1,-1.974375153E1,-3.787500143E0,-4.336875153E1
1.731565016E1,-2.113125038E1,-3.581250191E0,-4.245000076E1
1.732565016E1,-1.929375076E1,-3.618750095E0,-4.458750153E1
1.733565016E1,-2.086875153E1,-4.818750381E0,-4.301250076E1
1.734565016E1,-2.055000114E1,-3.843750238E0,-4.441875076E1
1.735565016E1,-1.976250076E1,-4.462500095E0,-4.243125153E1
1.736565016E1,-1.886250114E1,-4.837500095E0,-4.318125153E1
1.737565016E1,-2.100000000E1,-3.168750048E0,-4.488750076E1
1.738565016E1,-1.944375038E1,-3.487500191E0,-4.413750076E1
1.739565016E1,-1.762500000E1,-4.331250191E0,-4.471875000E1
1.740565016E1,-2.049375153E1,-2.587500095E0,-4.445625305E1
1.741565016E1,-1.961250114E1,-3.637500048E0,-4.458750153E1
1.742565016E1,-2.011875153E1,-4.781250000E0,-4.468125153E1
1.743565016E1,-1.974375153E1,-3.506250143E0,-4.338750076E1
1.744565016E1,-1.916250038E1,-4.162500381E0,-4.411875153E1
1.745565016E1,-2.135625076E1,-5.418750286E0,-4.312500000E1
1.746565016E1,-1.946250153E1,-4.725000381E0,-4.273125076E1
1.747565016E1,-2.086875153E1,-4.556250095E0,-4.408125305E1
1.748565016E1,-2.047500038E1,-2.981250048E0,-4.248750305E1
1.749565016E1,-1.993125153E1,-4.350000381E0,-4.395000076E1
1.750565016E1,-1.863750076E1,-3.693750143E0,-4.201875305E1
1.751565016E1,-1.878750038E1,-2.325000048E0,-4.434375000E1
1.752565016E1,-2.008125114E1,-4.218750000E0,-4.335000229E1
1.753565016E1,-1.929375076E1,-4.293750286E0,-4.215000153E1
1.754565016E1,-2.023125076E1,-3.675000191E0,-4.396875000E1
1.755565016E1,-1.972500038E1,-3.225000143E0,-4.278750229E1
1.756565016E1,-1.935000038E1,-5.550000191E0,-4.314375305E1
1.757565016E1,-2.070000076E1,-3.712500095E0,-4.426875305E1
1.758565016E1,-2.053125000E1,-3.825000048E0,-4.335000229E1
1.759565016E1,-1.981875038E1,-4.762500286E0,-4.468125153E1
1.760565016E1,-2.066250038E1,-3.412500143E0,-4.261875153E1
1.761565016E1,-1.882500076E1,-4.275000095E0,-4.260000229E1
1.762565016E1,-2.021250153E1,-3.112500191E0,-4.428750229E1
1.763565016E1,-2.083125114E1,-3.581250191E0,-4.366875076E1
1.764565016E1,-1.981875038E1,-5.456250191E0,-4.329375076E1
1.765565016E1,-1.803750038E1,-3.393750191E0,-4.310625076E1
1.766565016E1,-1.996875000E1,-4.912500381E0,-4.451250076E1
1.767565016E1,-2.103750038E1,-4.706250191E0,-4.391250229E1
1.768565016E1,-2.010000038E1,-5.456250191E0,-4.192500305E1
1.769565016E1,-2.000625038E1,-2.550000191E0,-4.310625076E1
1.770565016E1,-2.049375153E1,-3.000000000E0,-4.308750153E1
1.771565016E1,-2.086875153E1,-4.556250095E0,-4.361250305E1
1.772565016E1,-2.028750038E1,-5.343750000E0,-4.389375305E1
1.773565016E1,-1.993125153E1,-4.350000381E0,-4.395000076E1
1.774565016E1,-2.066250038E1,-3.693750143E0,-4.185000229E1
1.775565016E1,-1.996875000E1,-4.912500381E0,-4.451250076E1
1.776565016E1,-2.079375076E1,-3.018750191E0,-4.278750229E1
1.777565016E1,-2.197500038E1,-4.893750191E0,-4.404375076E1
1.778565016E1,-1.991250038E1,-4.068750381E0,-4.320000076E1
1.779565016E1,-2.051250076E1,-3.281250238E0,-4.368750000E1
1.780565016E1,-2.086875153E1,-4.556250095E0,-4.408125305E1
1.781565016E1,-1.912500000E1,-3.468750238E0,-4.368750000E1
1.782565016E1,-2.120625114E1,-4.856250286E0,-4.496250153E1
1.783565016E1,-2.088750076E1,-5.100000381E0,-4.329375076E1
1.784565016E1,-2.008125114E1,-4.500000000E0,-4.273125076E1
1.785565016E1,-1.974375153E1,-3.225000143E0,-4.443750000E1
1.786565016E1,-1.981875038E1,-5.043750286E0,-4.406250000E1
1.787565016E1,-2.152500153E1,-4.875000000E0,-4.466250229E1
1.788565016E1,-1.951875114E1,-5.437500000E0,-4.359375000E1
1.789565016E1,-2.085000038E1,-3.843750238E0,-4.365000153E1
1.790565016E1,-2.085000038E1,-4.275000095E0,-4.333125305E1
1.791565016E1,-2.193750000E1,-4.350000381E0,-4.361250305E1
1.792565016E1,-2.008125114E1,-3.806250095E0,-4.441875076E1
1.793565016E1,-1.929375076E1,-4.312500000E0,-4.290000153E1
1.794565016E1,-1.976250076E1,-4.462500095E0,-4.243125153E1
1.795565016E1,-1.976250076E1,-4.462500095E0,-4.243125153E1
1.796565016E1,-1.976250076E1,-3.506250143E0,-4.413750076E1
1.797565016E1,-2.006250000E1,-3.806250095E0,-4.366875076E1
1.798565016E1,-1.925625038E1,-3.600000143E0,-4.186875153E1
1.799565016E1,-2.079375076E1,-3.018750191E0,-4.278750229E1
1.800565016E1,-2.055000114E1,-4.518750191E0,-4.301250076E1
1.801565016E1,-2.101875114E1,-4.687500000E0,-4.286250305E1
1.802565016E1,-2.053125000E1,-3.825000048E0,-4.305000305E1
1.803565016E1,-2.100000000E1,-3.450000048E0,-4.456875229E1
1.804565016E1,-1.921875000E1,-1.800000072E0,-4.361250305E1
1.805565016E1,-1.843125153E1,-5.362500191E0,-4.361250305E1
1.806565016E1,-2.011875153E1,-4.781250000E0,-4.408125305E1
1.807565016E1,-2.011875153E1,-5.475000381E0,-4.299375153E1
1.808565016E1,-1.976250076E1,-4.200000286E0,-4.335000229E1
1.809565016E1,-1.961250114E1,-4.050000191E0,-4.320000076E1
1.810565016E1,-1.978125000E1,-3.787500143E0,-4.471875000E1
1.811565016E1,-2.066250038E1,-3.693750143E0,-4.215000153E1
1.812565016E1,-1.916250038E1,-4.162500381E0,-4.411875153E1
1.813565016E1,-1.925625038E1,-2.643750191E0,-4.402500153E1
1.814565016E1,-2.013750076E1,-5.475000381E0,-4.434375000E1
1.815565016E1,-2.055000114E1,-3.562500238E0,-4.578750229E1
1.816565016E1,-1.963125038E1,-4.331250191E0,-4.425000000E1
1.817565016E1,-2.083125114E1,-3.562500238E0,-4.305000305E1
1.818565016E1,-1.980000114E1,-4.200000286E0,-4.500000000E1
1.819565016E1,-2.101875114E1,-4.687500000E0,-4.316250229E1
1.820565016E1,-2.006250000E1,-3.525000095E0,-4.366875076E1
1.821565016E1,-2.086875153E1,-4.556250095E0,-4.331250000E1
1.822565016E1,-2.068125153E1,-3.150000095E0,-4.428750229E1
1.823565016E1,-1.822500038E1,-4.237500191E0,-4.351875305E1
1.824565016E1,-2.008125114E1,-4.218750000E0,-4.365000153E1
1.825565016E1,-2.010000038E1,-4.781250000E0,-4.301250076E1
1.826565016E1,-1.942500114E1,-3.468750238E0,-4.278750229E1
1.827565016E1,-2.023125076E1,-4.368750095E0,-4.288125229E1
1.828565016E1,-2.118750000E1,-4.856250286E0,-4.359375000E1
1.829565016E1,-1.976250076E1,-4.481250286E0,-4.273125076E1
1.830565016E1,-2.051250076E1,-2.587500095E0,-4.552500153E1
1.831565016E1,-1.865625000E1,-3.712500095E0,-4.308750153E1
1.832565016E1,-1.910625076E1,-3.187500238E0,-4.340625000E1
1.833565016E1,-2.206875038E1,-4.200000286E0,-4.211250305E1
1.834565016E1,-2.058750153E1,-4.256250381E0,-4.545000076E1
1.835565016E1,-1.931250000E1,-4.312500000E0,-4.320000076E1
1.836565016E1,-1.980000114E1,-4.481250286E0,-4.500000000E1
1.837565016E1,-1.942500114E1,-3.206250191E0,-4.415625000E1
1.838565016E1,-1.927500153E1,-3.337500095E0,-4.398750305E1
1.839565016E1,-1.869375038E1,-4.125000000E0,-4.366875076E1
1.840565016E1,-1.906875038E1,-2.212500095E0,-4.374375153E1
1.841565016E1,-1.974375153E1,-3.506250143E0,-4.306875229E1
1.842565016E1,-2.085000038E1,-4.275000095E0,-4.273125076E1
1.843565016E1,-2.191875076E1,-3.918750048E0,-4.243125153E1
1.844565016E1,-2.190000153E1,-3.093750238E0,-4.336875153E1
1.845565016E1,-1.942500114E1,-3.206250191E0,-4.370625305E1
1.846565016E1,-1.861875153E1,-3.150000095E0,-4.205625153E1
1.847565016E1,-1.743750000E1,-3.900000095E0,-4.353750229E1
1.848565016E1,-2.021250153E1,-4.087500095E0,-4.213125229E1
1.849565016E1,-1.970625114E1,-2.943750143E0,-4.203750229E1
1.850565016E1,-1.966875076E1,-2.512500048E0,-4.175625229E1
1.851565016E1,-1.976250076E1,-3.506250143E0,-4.443750000E1
1.852565016E1,-2.105625153E1,-4.987500191E0,-4.481250000E1
1.853565016E1,-1.955625153E1,-2.662500143E0,-4.327500153E1
1.854565016E1,-2.176875114E1,-3.768750191E0,-4.318125153E1
1.855565016E1,-2.015625000E1,-2.700000048E0,-4.265625000E1
1.856565016E1,-2.053125000E1,-3.825000048E0,-4.335000229E1
1.857565016E1,-2.085000038E1,-4.275000095E0,-4.303125000E1
1.858565016E1,-2.118750000E1,-4.837500095E0,-4.299375153E1
1.859565016E1,-2.008125114E1,-4.500000000E0,-4.303125000E1
1.860565016E1,-1.931250000E1,-4.312500000E0,-4.350000000E1
1.861565016E1,-2.182500076E1,-5.437500000E0,-4.310625076E1
1.862565016E1,-1.978125000E1,-3.787500143E0,-4.471875000E1
1.863565016E1,-2.002500153E1,-2.962500095E0,-4.278750229E1
1.864565016E1,-2.006250000E1,-3.525000095E0,-4.443750000E1
1.865565016E1,-1.993125153E1,-4.350000381E0,-4.348125076E1
1.866565016E1,-1.923750114E1,-6.393750191E0,-4.400625229E1
1.867565016E1,-2.096250153E1,-3.712500095E0,-4.215000153E1
1.868565016E1,-2.101875114E1,-4.687500000E0,-4.286250305E1
1.869565016E1,-2.055000114E1,-4.518750191E0,-4.301250076E1
1.870565016E1,-1.880625153E1,-3.300000191E0,-4.325625229E1
1.871565016E1,-1.978125000E1,-4.200000286E0,-4.410000229E1
1.872565016E1,-2.055000114E1,-4.518750191E0,-4.301250076E1
1.873565016E1,-2.081250000E1,-3.562500238E0,-4.275000000E1
1.874565016E1,-2.013750076E1,-5.475000381E0,-4.359375000E1
1.875565016E1,-2.051250076E1,-3.825000048E0,-4.245000076E1
1.876565016E1,-2.133750153E1,-4.987500191E0,-4.284375000E1
1.877565016E1,-2.056875038E1,-4.537500381E0,-4.438125229E1
1.878565016E1,-2.049375153E1,-2.306250095E0,-4.447500229E1
1.879565016E1,-2.176875114E1,-3.768750191E0,-4.350000000E1
1.880565016E1,-2.083125114E1,-3.843750238E0,-4.245000076E1
1.881565016E1,-2.058750153E1,-5.081250191E0,-4.359375000E1
1.882565016E1,-1.996875000E1,-4.912500381E0,-4.391250229E1
1.883565016E1,-1.850625038E1,-3.975000143E0,-4.216875076E1
1.884565016E1,-2.083125114E1,-4.256250381E0,-4.243125153E1
1.885565016E1,-2.051250076E1,-3.543750048E0,-4.336875153E1
1.886565016E1,-1.929375076E1,-3.618750095E0,-4.458750153E1
1.887565016E1,-1.878750038E1,-3.018750191E0,-4.265625000E1
1.888565016E1,-2.086875153E1,-3.862500191E0,-4.470000076E1
1.889565016E1,-1.867500114E1,-4.125000000E0,-4.245000076E1
1.890565016E1,-2.098125076E1,-3.712500095E0,-4.260000229E1
1.891565016E1,-2.056875038E1,-5.081250191E0,-4.299375153E1
1.892565016E1,-1.976250076E1,-3.787500143E0,-4.411875153E1
1.893565016E1,-1.991250038E1,-4.350000381E0,-4.213125229E1
1.894565016E1,-1.942500114E1,-3.487500191E0,-4.308750153E1
1.895565016E1,-1.995000076E1,-4.068750381E0,-4.486875153E1
1.896565016E1,-2.118750000E1,-4.837500095E0,-4.329375076E1
1.897565016E1,-1.976250076E1,-4.481250286E0,-4.273125076E1
1.898565016E1,-2.056875038E1,-4.537500381E0,-4.408125305E1
1.899565016E1,-2.000625038E1,-2.550000191E0,-4.310625076E1
1.900565016E1,-1.989375114E1,-3.375000238E0,-4.353750229E1
1.901565016E1,-1.963125038E1,-4.612500191E0,-4.318125153E1
1.902565016E1,-2.019375038E1,-3.393750191E0,-4.261875153E1
1.903565016E1,-2.146875000E1,-4.312500000E0,-4.301250076E1
1.904565016E1,-1.993125153E1,-3.656250238E0,-4.518750000E1
1.905565016E1,-2.010000038E1,-5.043750286E0,-4.301250076E1
1.906565016E1,-1.837500000E1,-4.387500286E0,-4.335000229E1
1.907565016E1,-2.154375076E1,-5.156250000E0,-4.494375229E1
1.908565016E1,-2.096250153E1,-3.168750048E0,-4.291875076E1
1.909565016E1,-2.023125076E1,-4.650000095E0,-4.256250000E1
1.910565016E1,-2.101875114E1,-4.425000191E0,-4.348125076E1
1.911565016E1,-1.873125076E1,-4.687500000E0,-4.470000076E1
1.912565016E1,-1.936875153E1,-5.831250191E0,-4.312500000E1
1.913565016E1,-2.071875000E1,-4.950000286E0,-4.284375000E1
1.914565016E1,-1.959375000E1,-3.637500048E0,-4.396875000E1
1.915565016E1,-2.115000153E1,-3.881250143E0,-4.365000153E1
1.916565016E1,-1.816875076E1,-2.981250048E0,-4.267500305E1
1.917565016E1,-1.991250038E1,-4.068750381E0,-4.350000000E1
1.918565016E1,-1.968750000E1,-2.512500048E0,-4.252500153E1
1.919565016E1,-2.075625038E1,-5.662500381E0,-4.387500000E1
1.920565016E1,-1.976250076E1,-3.787500143E0,-4.366875076E1
1.921565016E1,-1.980000114E1,-4.481250286E0,-4.470000076E1
1.922565016E1,-1.989375114E1,-3.375000238E0,-4.323750305E1
1.923565016E1,-1.957500076E1,-3.356250048E0,-4.353750229E1
1.924565016E1,-1.826250076E1,-5.212500095E0,-4.393125153E1
1.925565016E1,-1.944375038E1,-3.750000238E0,-4.336875153E1
1.926565016E1,-1.948125076E1,-4.462500095E0,-4.440000153E1
1.927565016E1,-1.925625038E1,-2.643750191E0,-4.432500076E1
1.928565016E1,-2.055000114E1,-4.800000191E0,-4.241250229E1
1.929565016E1,-2.124375153E1,-2.493750095E0,-4.325625229E1
1.930565016E1,-2.077500153E1,-3.000000000E0,-4.171875000E1
1.931565016E1,-1.871250153E1,-4.687500000E0,-4.365000153E1
1.932565016E1,-2.191875076E1,-3.918750048E0,-4.333125305E1
1.933565016E1,-2.006250000E1,-4.218750000E0,-4.243125153E1
1.934565016E1,-1.995000076E1,-4.631250381E0,-4.393125153E1
1.935565016E1,-1.993125153E1,-4.068750381E0,-4.395000076E1
1.936565016E1,-2.083125114E1,-3.581250191E0,-4.336875153E1
1.937565016E1,-2.130000114E1,-3.468750238E0,-4.396875000E1
1.938565016E1,-2.002500153E1,-3.506250143E0,-4.201875305E1
1.939565016E1,-1.933125114E1,-4.856250286E0,-4.348125076E1
1.940565016E1,-1.912500000E1,-3.468750238E0,-4.368750000E1
1.941565016E1,-2.055000114E1,-4.256250381E0,-4.333125305E1
1.942565016E1,-1.800000000E1,-2.418750048E0,-4.344375229E1
1.943565016E1,-1.993125153E1,-3.656250238E0,-4.456875229E1
1.944565016E1,-2.019375038E1,-3.393750191E0,-4.321875000E1
1.945565016E1,-1.908750153E1,-2.493750095E0,-4.342500305E1
1.946565016E1,-2.073750114E1,-4.950000286E0,-4.344375229E1
1.947565016E1,-1.998750114E1,-2.531250000E0,-4.205625153E1
1.948565016E1,-2.131875038E1,-4.443750381E0,-4.256250000E1
1.949565016E1,-2.085000038E1,-4.275000095E0,-4.273125076E1
1.950565016E1,-1.985625076E1,-2.118750095E0,-4.434375000E1
1.951565016E1,-1.995000076E1,-4.631250381E0,-4.348125076E1
1.952565016E1,-1.946250153E1,-3.487500191E0,-4.473750305E1
1.953565016E1,-1.931250000E1,-4.031250000E0,-4.396875000E1
1.954565016E1,-1.910625076E1,-3.187500238E0,-4.340625000E1
1.955565016E1,-1.871250153E1,-4.687500000E0,-4.365000153E1
1.956565016E1,-2.064375114E1,-2.737500191E0,-4.400625229E1
1.957565016E1,-2.053125000E1,-4.256250381E0,-4.303125000E1
1.958565016E1,-1.910625076E1,-3.187500238E0,-4.340625000E1
1.959565016E1,-2.021250153E1,-3.393750191E0,-4.351875305E1
1.960565016E1,-2.056875038E1,-5.081250191E0,-4.269375229E1
1.961565016E1,-2.146875000E1,-4.312500000E0,-4.301250076E1
1.962565016E1,-2.053125000E1,-3.825000048E0,-4.305000305E1
1.963565016E1,-2.062500000E1,-3.131250143E0,-4.186875153E1
1.964565016E1,-2.109375000E1,-3.300000191E0,-4.170000076E1
1.965565016E1,-1.867500114E1,-4.125000000E0,-4.276875305E1
1.966565016E1,-2.085000038E1,-3.862500191E0,-4.440000153E1
1.967565016E1,-2.002500153E1,-2.962500095E0,-4.308750153E1
1.968565016E1,-1.925625038E1,-3.318750143E0,-4.263750076E1
1.969565016E1,-2.145000076E1,-3.337500095E0,-4.366875076E1
1.970565016E1,-2.004375076E1,-2.962500095E0,-4.370625305E1
1.971565016E1,-1.940625000E1,-2.925000191E0,-4.340625000E1
1.972565016E1,-1.998750114E1,-5.606250286E0,-4.389375305E1
1.973565016E1,-1.974375153E1,-3.506250143E0,-4.338750076E1
1.974565016E1,-1.936875153E1,-5.287500381E0,-4.481250000E1
1.975565016E1,-2.178750038E1,-4.462500095E0,-4.346250153E1
1.976565016E1,-1.946250153E1,-3.768750191E0,-4.503750229E1
1.977565016E1,-1.976250076E1,-4.200000286E0,-4.335000229E1
1.978565016E1,-1.948125076E1,-4.181250095E0,-4.471875000E1
1.979565016E1,-2.182500076E1,-4.743750095E0,-4.419375229E1
1.980565016E1,-1.948125076E1,-4.725000381E0,-4.333125305E1
1.981565016E1,-2.116875076E1,-4.293750286E0,-4.333125305E1
1.982565016E1,-1.854375076E1,-3.975000143E0,-4.458750153E1
1.983565016E1,-1.931250000E1,-3.337500095E0,-4.565625000E1
1.984565016E1,-1.965000153E1,-4.612500191E0,-4.423125076E1
1.985565016E1,-2.083125114E1,-3.300000191E0,-4.473750305E1
1.986565016E1,-1.953750038E1,-3.337500095E0,-4.126875305E1
1.987565016E1,-1.976250076E1,-4.481250286E0,-4.273125076E1
1.988565016E1,-1.991250038E1,-3.656250238E0,-4.396875000E1
1.989565016E1,-2.025000000E1,-4.650000095E0,-4.286250305E1
1.990565016E1,-1.869375038E1,-4.125000000E0,-4.411875153E1
1.991565016E1,-2.118750000E1,-4.293750286E0,-4.468125153E1
1.992565016E1,-2.130000114E1,-4.425000191E0,-4.181250000E1
1.993565016E1,-1.970625114E1,-2.531250000E0,-4.312500000E1
1.994565016E1,-2.055000114E1,-4.256250381E0,-4.363125229E1
1.995565016E1,-1.925625038E1,-3.056250095E0,-4.295625305E1
1.996565016E1,-1.976250076E1,-4.481250286E0,-4.273125076E1
1.997565016E1,-2.056875038E1,-4.800000191E0,-4.406250000E1
1.998565016E1,-1.931250000E1,-4.312500000E0,-4.320000076E1
1.999565016E1,-2.085000038E1,-4.275000095E0,-4.273125076E1
2.000565016E1,-1.991250038E1,-4.612500191E0,-4.211250305E1
2.001565016E1,-2.002500153E1,-3.506250143E0,-4.201875305E1
2.002565016E1,-2.049375153E1,-3.543750048E0,-4.200000000E1
2.003565016E1,-1.912500000E1,-3.731250048E0,-4.306875229E1
2.004565016E1,-2.004375076E1,-3.525000095E0,-4.276875305E1
2.005565016E1,-1.942500114E1,-3.750000238E0,-4.276875305E1
2.006565016E1,-1.951875114E1,-5.718750000E0,-4.359375000E1
2.007565016E1,-2.051250076E1,-3.825000048E0,-4.275000000E1
2.008565016E1,-1.989375114E1,-3.375000238E0,-4.323750305E1
2.009565016E1,-2.180625153E1,-5.025000095E0,-4.252500153E1
2.010565016E1,-2.066250038E1,-3.431250095E0,-4.321875000E1
2.011565016E1,-1.961250114E1,-3.637500048E0,-4.428750229E1
2.012565016E1,-2.068125153E1,-3.693750143E0,-4.350000000E1
2.013565016E1,-2.116875076E1,-3.881250143E0,-4.470000076E1
2.014565016E1,-2.030625153E1,-5.906250000E0,-4.387500000E1
2.015565016E1,-2.058750153E1,-4.818750381E0,-4.436250305E1
2.016565016E1,-1.974375153E1,-3.787500143E0,-4.306875229E1
