"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
3.264506088E1,2.493750095E0,-2.707500076E1,1.794375038E1
3.265506088E1,4.518750191E0,-2.722500038E1,1.882500076E1
3.266506088E1,2.268750191E0,-2.821875191E1,1.618125153E1
3.267506088E1,3.356250048E0,-2.814375114E1,1.616250038E1
3.268506088E1,2.606250048E0,-2.818125153E1,1.813125038E1
3.269506088E1,2.906250000E0,-2.857500076E1,1.785000038E1
3.270506088E1,2.587500095E0,-2.791875076E1,1.646250153E1
3.271506088E1,4.125000000E0,-2.823750114E1,1.571250057E1
3.272506088E1,3.993750095E0,-2.808750153E1,1.781250000E1
3.273506088E1,1.518750072E0,-2.797500038E1,1.723125076E1
3.274506088E1,2.437500000E0,-2.806875038E1,1.663125038E1
3.275506088E1,4.650000095E0,-2.763750076E1,1.794375038E1
3.276506088E1,4.950000286E0,-2.761875153E1,1.822500038E1
3.277506088E1,3.825000048E0,-2.797500038E1,1.659375000E1
3.278506088E1,4.181250095E0,-2.698125076E1,1.655625153E1
3.279506088E1,3.393750191E0,-2.758125114E1,1.719375038E1
3.280506088E1,1.987500072E0,-2.821875191E1,1.815000153E1
3.281506088E1,2.268750191E0,-2.863125038E1,1.725000000E1
3.282506088E1,3.525000095E0,-2.799375153E1,1.691250038E1
3.283506088E1,1.162500024E0,-2.953125191E1,1.820625114E1
3.284506088E1,3.693750143E0,-2.784375191E1,1.674375153E1
3.285506088E1,1.218750000E0,-2.675625038E1,1.537500095E1
3.286506088E1,2.625000000E0,-2.790000153E1,1.843125153E1
3.287506088E1,4.368750095E0,-3.001875114E1,1.653750038E1
3.288506088E1,4.706250191E0,-2.664375114E1,1.895625114E1
3.289506088E1,3.862500191E0,-2.741250038E1,1.687500000E1
3.290506088E1,2.325000048E0,-2.820000076E1,1.950000000E1
3.291506088E1,1.650000095E0,-2.810625076E1,1.663125038E1
3.292506088E1,2.793750048E0,-2.775000191E1,1.826250076E1
3.293506088E1,2.906250000E0,-2.816250038E1,1.753125000E1
3.294506088E1,3.487500191E0,-2.896875191E1,1.665000153E1
3.295506088E1,3.281250238E0,-2.675625038E1,1.760625076E1
3.296506088E1,3.525000095E0,-2.825625038E1,1.768125153E1
3.297506088E1,2.606250048E0,-2.790000153E1,1.721250153E1
3.298506088E1,4.781250000E0,-2.805000114E1,1.779375076E1
3.299506088E1,4.762500286E0,-2.805000114E1,1.674375153E1
3.300506088E1,2.643750191E0,-2.666250038E1,1.670625114E1
3.301506088E1,5.306250095E0,-2.606250191E1,1.725000000E1
3.302506088E1,5.737500191E0,-2.728125191E1,1.760625076E1
3.303506088E1,5.793750286E0,-2.602500153E1,1.860000038E1
3.304506088E1,5.737500191E0,-2.784375191E1,1.899375153E1
3.305506088E1,4.556250095E0,-2.653125191E1,1.908750153E1
3.306506088E1,6.993750095E0,-2.664375114E1,1.710000038E1
3.307506088E1,7.012500286E0,-2.664375114E1,1.831875038E1
3.308506088E1,7.181250095E0,-2.677500153E1,1.951875114E1
3.309506088E1,5.100000381E0,-2.775000191E1,1.747500038E1
3.310506088E1,6.243750095E0,-2.668125153E1,1.908750153E1
3.311506088E1,5.775000095E0,-2.658750153E1,1.863750076E1
3.312506088E1,7.631250381E0,-2.660625076E1,1.875000000E1
3.313506088E1,8.025000572E0,-2.505000114E1,1.959375000E1
3.314506088E1,8.775000572E0,-2.596875191E1,2.008125114E1
3.315506088E1,8.737500191E0,-2.596875191E1,1.766250038E1
3.316506088E1,9.187500000E0,-2.705625153E1,1.981875038E1
3.317506088E1,8.568750381E0,-2.709375191E1,1.951875114E1
3.318506088E1,8.812500000E0,-2.525625038E1,2.064375114E1
3.319506088E1,1.001250076E1,-2.602500153E1,2.021250153E1
3.320506088E1,1.008750057E1,-2.476875114E1,2.180625153E1
3.321506088E1,1.170000076E1,-2.326875114E1,2.278125000E1
3.322506088E1,1.188750076E1,-2.506875038E1,1.953750038E1
3.323506088E1,1.072500038E1,-2.443125153E1,2.178750038E1
3.324506088E1,1.291875076E1,-2.291250038E1,2.064375114E1
3.325506088E1,1.299375057E1,-2.137500000E1,2.086875153E1
3.326506088E1,1.451250076E1,-2.238750076E1,2.180625153E1
3.327506088E1,1.320000076E1,-2.120625114E1,2.343750000E1
3.328506088E1,1.252500057E1,-2.126250076E1,2.101875114E1
3.329506088E1,1.693125153E1,-2.013750076E1,2.242500114E1
3.330506088E1,1.539375019E1,-2.010000038E1,2.259375000E1
3.331506088E1,1.621875000E1,-1.880625153E1,2.223750114E1
3.332506088E1,1.785000038E1,-1.661250114E1,2.270625114E1
3.333506088E1,1.674375153E1,-1.792500114E1,2.400000000E1
3.334506088E1,1.798125076E1,-1.741875076E1,2.351250076E1
3.335506088E1,1.715625000E1,-1.511250019E1,2.356875038E1
3.336506088E1,1.899375153E1,-1.569375038E1,2.431875038E1
3.337506088E1,1.903125000E1,-1.443750095E1,2.381250000E1
3.338506088E1,2.077500153E1,-1.335000038E1,2.283750153E1
3.339506088E1,2.047500038E1,-1.336875057E1,2.420625114E1
3.340506088E1,1.961250114E1,-1.203750038E1,2.430000114E1
3.341506088E1,1.966875076E1,-1.008750057E1,2.345625114E1
3.342506088E1,1.983750153E1,-9.937500000E0,2.405625153E1
3.343506088E1,2.002500153E1,-9.787500381E0,2.555625153E1
3.344506088E1,2.096250153E1,-8.343750000E0,2.291250038E1
3.345506088E1,2.317500114E1,-8.193750381E0,2.454375076E1
3.346506088E1,2.086875153E1,-7.237500191E0,2.332500076E1
3.347506088E1,2.280000114E1,-5.981250286E0,2.475000191E1
3.348506088E1,1.995000076E1,-3.393750191E0,2.482500076E1
3.349506088E1,2.113125038E1,-3.881250143E0,2.242500114E1
3.350506088E1,2.107500076E1,-2.081250191E0,2.415000153E1
3.351506088E1,2.148750114E1,1.875000000E-1,2.510625076E1
3.352506088E1,2.150625038E1,1.875000000E-1,2.645625114E1
3.353506088E1,1.946250153E1,3.187500238E-1,2.405625153E1
3.354506088E1,1.910625076E1,3.356250048E0,2.394375038E1
3.355506088E1,1.963125038E1,4.368750095E0,2.418750191E1
3.356506088E1,1.888125038E1,4.743750095E0,2.553750038E1
3.357506088E1,1.843125153E1,5.400000095E0,2.476875114E1
3.358506088E1,1.845000076E1,6.093750477E0,2.398125076E1
3.359506088E1,1.723125076E1,6.431250095E0,2.443125153E1
3.360506088E1,1.571250057E1,7.575000286E0,2.379375076E1
3.361506088E1,1.685625076E1,8.625000000E0,2.433750153E1
3.362506088E1,1.518750095E1,9.768750191E0,2.400000000E1
3.363506088E1,1.576875019E1,9.806250572E0,2.233125114E1
3.364506088E1,1.520625019E1,1.046250057E1,2.428125191E1
3.365506088E1,1.413750076E1,1.123125076E1,2.336250114E1
3.366506088E1,1.261875057E1,1.072500038E1,2.550000191E1
3.367506088E1,1.286250019E1,1.406250095E1,2.355000114E1
3.368506088E1,1.095000076E1,1.295625019E1,2.302500153E1
3.369506088E1,1.055625057E1,1.404375076E1,2.448750114E1
3.370506088E1,1.020000076E1,1.666875076E1,2.452500153E1
3.371506088E1,8.456250191E0,1.614375114E1,2.396250153E1
3.372506088E1,8.081250191E0,1.485000038E1,2.311875153E1
3.373506088E1,6.768750191E0,1.657500076E1,2.396250153E1
3.374506088E1,4.650000095E0,1.741875076E1,2.441250038E1
3.375506088E1,3.168750048E0,1.578750038E1,2.343750000E1
3.376506088E1,3.993750095E0,1.736250114E1,2.306250000E1
3.377506088E1,3.075000048E0,1.771875000E1,2.291250038E1
3.378506088E1,3.900000095E0,1.820625114E1,2.484375191E1
3.379506088E1,1.687500030E-1,1.837500000E1,2.306250000E1
3.380506088E1,-7.312500477E-1,1.914375114E1,2.319375038E1
3.381506088E1,-5.625000224E-2,1.948125076E1,2.544375038E1
3.382506088E1,-2.137500048E0,1.876875114E1,2.353125000E1
3.383506088E1,-3.375000238E0,1.910625076E1,2.263125038E1
3.384506088E1,-4.668750286E0,1.762500000E1,2.255625153E1
3.385506088E1,-5.550000191E0,1.869375038E1,2.313750076E1
3.386506088E1,-7.106250286E0,1.845000076E1,2.330625153E1
3.387506088E1,-8.362500191E0,1.848750114E1,2.180625153E1
3.388506088E1,-7.818750381E0,1.965000153E1,2.386875153E1
3.389506088E1,-1.025625038E1,1.768125153E1,2.188125038E1
3.390506088E1,-1.158750057E1,1.856250000E1,2.381250000E1
3.391506088E1,-1.186875057E1,1.590000057E1,2.272500038E1
3.392506088E1,-1.290000057E1,1.736250114E1,2.266875076E1
3.393506088E1,-1.312500095E1,1.567500019E1,2.169375038E1
3.394506088E1,-1.580625057E1,1.398750019E1,2.255625153E1
3.395506088E1,-1.443750095E1,1.447500038E1,2.055000114E1
3.396506088E1,-1.616250038E1,1.340625095E1,2.154375076E1
3.397506088E1,-1.644375038E1,1.434375095E1,2.118750000E1
3.398506088E1,-1.745625114E1,1.275000095E1,2.021250153E1
3.399506088E1,-1.693125153E1,1.361250019E1,2.092500114E1
3.400506088E1,-2.135625076E1,1.194375038E1,1.955625153E1
3.401506088E1,-1.948125076E1,1.220625019E1,1.996875000E1
3.402506088E1,-2.015625000E1,1.091250038E1,2.004375076E1
3.403506088E1,-1.841250038E1,9.206250191E0,1.766250038E1
3.404506088E1,-2.040000153E1,9.487500191E0,1.858125114E1
3.405506088E1,-2.251875114E1,6.993750095E0,1.721250153E1
3.406506088E1,-2.343750000E1,7.068750381E0,1.813125038E1
3.407506088E1,-2.398125076E1,5.906250000E0,1.561875057E1
3.408506088E1,-2.293125153E1,4.743750095E0,1.672500038E1
3.409506088E1,-2.356875038E1,5.100000381E0,1.520625019E1
3.410506088E1,-2.313750076E1,3.881250143E0,1.584375095E1
3.411506088E1,-2.705625153E1,3.337500095E0,1.396875095E1
3.412506088E1,-2.458125114E1,3.225000143E0,1.393125057E1
3.413506088E1,-2.527500153E1,1.781250119E0,1.250625038E1
3.414506088E1,-2.578125191E1,6.375000477E-1,1.301250076E1
3.415506088E1,-2.566875076E1,-1.875000000E-1,1.290000057E1
3.416506088E1,-2.688750076E1,5.625000000E-1,1.211250019E1
3.417506088E1,-2.636250114E1,-2.043750048E0,1.192500019E1
3.418506088E1,-2.653125191E1,-1.500000000E0,1.038750076E1
3.419506088E1,-2.724375153E1,-3.075000048E0,8.812500000E0
3.420506088E1,-2.677500153E1,-3.600000143E0,9.581250191E0
3.421506088E1,-2.733750153E1,-5.325000286E0,7.556250095E0
3.422506088E1,-2.705625153E1,-5.306250095E0,6.187500477E0
3.423506088E1,-2.656875038E1,-4.856250286E0,6.618750095E0
3.424506088E1,-2.613750076E1,-5.793750286E0,6.356250286E0
3.425506088E1,-2.831250191E1,-5.531250000E0,5.306250095E0
3.426506088E1,-2.765625191E1,-8.400000572E0,4.818750381E0
3.427506088E1,-2.578125191E1,-7.443750381E0,3.862500191E0
3.428506088E1,-2.548125076E1,-6.881250381E0,2.475000143E0
3.429506088E1,-2.583750153E1,-7.462500095E0,5.437500477E-1
3.430506088E1,-2.715000153E1,-7.256250381E0,4.612500191E0
3.431506088E1,-2.831250191E1,-8.587500572E0,3.937500238E0
3.432506088E1,-2.625000191E1,-7.612500191E0,3.712500095E0
3.433506088E1,-2.568750191E1,-8.287500381E0,2.381250143E0
3.434506088E1,-2.596875191E1,-8.287500381E0,4.050000191E0
3.435506088E1,-2.827500153E1,-7.612500191E0,3.300000191E0
3.436506088E1,-2.551875114E1,-8.400000572E0,3.900000095E0
3.437506088E1,-2.673750114E1,-7.650000095E0,2.662500143E0
3.438506088E1,-2.630625153E1,-8.606250763E0,3.450000048E0
3.439506088E1,-2.566875076E1,-8.287500381E0,3.131250143E0
3.440506088E1,-2.720625114E1,-7.818750381E0,3.581250191E0
3.441506088E1,-2.632500076E1,-8.606250763E0,2.400000095E0
3.442506088E1,-2.630625153E1,-8.043750763E0,2.381250143E0
3.443506088E1,-2.608125114E1,-7.200000286E0,3.543750048E0
3.444506088E1,-2.625000191E1,-7.350000381E0,3.712500095E0
3.445506088E1,-2.754375076E1,-8.812500000E0,3.637500048E0
3.446506088E1,-2.679375076E1,-9.600000381E0,4.106250286E0
3.447506088E1,-2.707500076E1,-8.362500191E0,3.150000095E0
3.448506088E1,-2.647500038E1,-8.475000381E0,2.550000191E0
3.449506088E1,-2.726250076E1,-9.487500191E0,3.356250048E0
3.450506088E1,-2.716875076E1,-7.256250381E0,3.862500191E0
3.451506088E1,-2.814375114E1,-8.437500000E0,4.087500095E0
3.452506088E1,-2.773125076E1,-9.393750191E0,2.756250143E0
3.453506088E1,-2.551875114E1,-8.681250572E0,3.600000143E0
3.454506088E1,-2.769375038E1,-8.418750763E0,3.168750048E0
3.455506088E1,-2.628750038E1,-8.325000763E0,3.150000095E0
3.456506088E1,-2.580000114E1,-7.725000381E0,3.262500048E0
3.457506088E1,-2.460000038E1,-9.450000763E0,4.837500095E0
3.458506088E1,-2.518125153E1,-7.556250095E0,3.393750191E0
3.459506088E1,-2.587500191E1,-9.412500381E0,3.337500095E0
3.460506088E1,-2.643750191E1,-8.193750381E0,3.900000095E0
3.461506088E1,-2.641875076E1,-7.762500286E0,3.881250143E0
3.462506088E1,-2.767500114E1,-8.137500763E0,3.150000095E0
3.463506088E1,-2.602500153E1,-8.868750572E0,2.418750048E0
3.464506088E1,-2.705625153E1,-8.100000381E0,3.450000048E0
3.465506088E1,-2.625000191E1,-6.787500381E0,1.725000024E0
3.466506088E1,-2.641875076E1,-7.762500286E0,3.881250143E0
3.467506088E1,-2.722500038E1,-8.512500763E0,3.318750143E0
3.468506088E1,-2.724375153E1,-8.793750763E0,3.018750191E0
3.469506088E1,-2.724375153E1,-8.793750763E0,3.018750191E0
3.470506088E1,-2.550000191E1,-8.400000572E0,4.200000286E0
3.471506088E1,-2.690625191E1,-8.493750572E0,3.918750048E0
3.472506088E1,-2.580000114E1,-7.462500095E0,2.493750095E0
3.473506088E1,-2.645625114E1,-8.475000381E0,3.300000191E0
3.474506088E1,-2.808750153E1,-1.010625076E1,2.343750000E0
3.475506088E1,-2.671875191E1,-7.368750095E0,3.712500095E0
3.476506088E1,-2.733750153E1,-7.406250477E0,4.031250000E0
3.477506088E1,-2.568750191E1,-8.287500381E0,2.681250095E0
3.478506088E1,-2.728125191E1,-6.843750477E0,6.112500191E0
3.479506088E1,-2.664375114E1,-5.831250191E0,4.406250000E0
3.480506088E1,-2.583750153E1,-6.337500095E0,7.425000191E0
3.481506088E1,-2.576250076E1,-3.543750048E0,5.943750381E0
3.482506088E1,-2.670000076E1,-4.443750381E0,7.050000191E0
3.483506088E1,-2.621250153E1,-3.712500095E0,6.412500381E0
3.484506088E1,-2.713125038E1,-3.900000095E0,8.250000000E0
3.485506088E1,-2.596875191E1,-2.306250095E0,9.225000381E0
3.486506088E1,-2.531250191E1,-1.293750048E0,8.400000572E0
3.487506088E1,-2.512500191E1,-1.125000000E0,9.918750763E0
3.488506088E1,-2.602500153E1,-2.250000089E-1,1.033125019E1
3.489506088E1,-2.476875114E1,0.000000000E0,1.046250057E1
3.490506088E1,-2.521875191E1,-3.000000119E-1,1.183125019E1
3.491506088E1,-2.542500114E1,1.500000000E0,1.342500019E1
3.492506088E1,-2.497500038E1,1.387500048E0,1.327500057E1
3.493506088E1,-2.536875153E1,3.450000048E0,1.333125019E1
3.494506088E1,-2.437500191E1,4.350000381E0,1.404375076E1
3.495506088E1,-2.640000153E1,3.675000191E0,1.500000095E1
3.496506088E1,-2.364375114E1,3.562500238E0,1.391250038E1
3.497506088E1,-2.349375153E1,6.375000477E0,1.650000000E1
3.498506088E1,-2.398125076E1,5.906250000E0,1.606875038E1
3.499506088E1,-2.266875076E1,8.081250191E0,1.505625057E1
3.500506088E1,-2.265000153E1,8.081250191E0,1.642500114E1
3.501506088E1,-2.077500153E1,8.625000000E0,1.591875076E1
3.502506088E1,-2.242500114E1,9.506250381E0,1.786875153E1
3.503506088E1,-2.040000153E1,9.487500191E0,1.768125153E1
3.504506088E1,-2.073750114E1,9.600000381E0,1.648125076E1
3.505506088E1,-1.985625076E1,1.093125057E1,1.972500038E1
3.506506088E1,-1.854375076E1,1.336875057E1,1.779375076E1
3.507506088E1,-1.822500038E1,1.186875057E1,2.223750114E1
3.508506088E1,-1.820625114E1,1.312500095E1,2.021250153E1
3.509506088E1,-1.816875076E1,1.438125038E1,2.015625000E1
3.510506088E1,-1.723125076E1,1.456875038E1,1.953750038E1
3.511506088E1,-1.518750095E1,1.580625057E1,1.899375153E1
3.512506088E1,-1.479375076E1,1.640625000E1,2.259375000E1
3.513506088E1,-1.376250076E1,1.522500038E1,2.233125114E1
3.514506088E1,-1.155000019E1,1.648125076E1,2.208750153E1
3.515506088E1,-1.213125038E1,1.741875076E1,2.206875038E1
3.516506088E1,-1.117500019E1,1.734375000E1,2.356875038E1
3.517506088E1,-1.031250000E1,1.976250076E1,2.328750038E1
3.518506088E1,-7.275000095E0,1.856250000E1,2.210625076E1
3.519506088E1,-8.137500763E0,1.963125038E1,2.416875076E1
3.520506088E1,-7.725000381E0,1.936875153E1,2.176875114E1
3.521506088E1,-5.587500095E0,1.798125076E1,2.315625000E1
3.522506088E1,-6.150000095E0,1.948125076E1,2.205000114E1
3.523506088E1,-5.250000000E0,1.871250153E1,2.266875076E1
3.524506088E1,-2.887500048E0,1.955625153E1,2.244375038E1
3.525506088E1,-2.175000191E0,1.807500076E1,2.326875114E1
3.526506088E1,-9.750000238E-1,1.648125076E1,2.377500153E1
3.527506088E1,-1.556250095E0,1.783125114E1,2.326875114E1
3.528506088E1,1.368750095E0,1.706250000E1,2.356875038E1
3.529506088E1,-1.125000045E-1,1.820625114E1,2.490000153E1
3.530506088E1,3.581250191E0,1.860000038E1,2.300625038E1
3.531506088E1,1.687500119E0,1.736250114E1,2.355000114E1
3.532506088E1,7.875000238E-1,1.841250038E1,2.336250114E1
3.533506088E1,5.231250286E0,1.702500153E1,2.291250038E1
3.534506088E1,4.631250381E0,1.741875076E1,2.336250114E1
3.535506088E1,4.631250381E0,1.741875076E1,2.396250153E1
3.536506088E1,7.087500095E0,1.702500153E1,2.334375000E1
3.537506088E1,9.093750000E0,1.659375000E1,2.379375076E1
3.538506088E1,8.418750763E0,1.543125057E1,2.263125038E1
3.539506088E1,9.956250191E0,1.456875038E1,2.476875114E1
3.540506088E1,9.656250000E0,1.509375095E1,2.355000114E1
3.541506088E1,1.228125095E1,1.417500019E1,2.506875038E1
3.542506088E1,1.160625076E1,1.383750057E1,2.311875153E1
3.543506088E1,1.171875000E1,1.273125076E1,2.332500076E1
3.544506088E1,1.370625019E1,1.106250000E1,2.518125153E1
3.545506088E1,1.415625095E1,1.095000076E1,2.503125191E1
3.546506088E1,1.537500095E1,1.089375019E1,2.411250114E1
3.547506088E1,1.426875019E1,9.843750000E0,2.491875076E1
3.548506088E1,1.743750000E1,7.275000095E0,2.529375076E1
3.549506088E1,1.766250038E1,5.625000000E0,2.430000114E1
3.550506088E1,1.890000153E1,5.568750381E0,2.490000153E1
3.551506088E1,1.764375114E1,5.625000000E0,2.295000076E1
3.552506088E1,2.006250000E1,3.693750143E0,2.435625076E1
3.553506088E1,1.848750114E1,2.756250143E0,2.458125114E1
3.554506088E1,1.726875114E1,2.550000191E0,2.656875038E1
3.555506088E1,1.998750114E1,1.462500095E0,2.446875191E1
3.556506088E1,1.914375114E1,-2.437500060E-1,2.499375153E1
3.557506088E1,1.976250076E1,-6.187500358E-1,2.546250153E1
3.558506088E1,1.860000038E1,-1.950000048E0,2.416875076E1
3.559506088E1,2.126250076E1,-1.650000095E0,2.458125114E1
3.560506088E1,1.933125114E1,-3.843750238E0,2.561250114E1
3.561506088E1,2.197500038E1,-2.850000143E0,2.431875038E1
3.562506088E1,2.079375076E1,-5.156250000E0,2.338125038E1
3.563506088E1,1.876875114E1,-6.112500191E0,2.540625191E1
3.564506088E1,1.963125038E1,-7.725000381E0,2.563125038E1
3.565506088E1,2.143125153E1,-9.000000000E0,2.445000076E1
3.566506088E1,2.077500153E1,-9.731250763E0,2.418750191E1
3.567506088E1,1.903125000E1,-1.110000038E1,2.518125153E1
3.568506088E1,1.940625000E1,-1.246875095E1,2.311875153E1
3.569506088E1,1.828125000E1,-1.447500038E1,2.488125038E1
3.570506088E1,1.762500000E1,-1.576875019E1,2.570625114E1
3.571506088E1,1.644375038E1,-1.738125038E1,2.336250114E1
3.572506088E1,1.873125076E1,-1.835625076E1,2.323125076E1
3.573506088E1,1.685625076E1,-1.779375076E1,2.158125114E1
3.574506088E1,1.571250057E1,-2.008125114E1,2.364375114E1
3.575506088E1,1.633125114E1,-1.989375114E1,2.242500114E1
3.576506088E1,1.633125114E1,-1.989375114E1,2.242500114E1
3.577506088E1,1.323750019E1,-2.330625153E1,2.141250038E1
3.578506088E1,1.008750057E1,-2.407500076E1,2.041875076E1
3.579506088E1,1.057500076E1,-2.362500000E1,2.115000153E1
3.580506088E1,8.625000000E0,-2.486250114E1,1.805625153E1
3.581506088E1,8.943750381E0,-2.484375191E1,1.850625038E1
3.582506088E1,5.812500000E0,-2.533125114E1,1.751250076E1
3.583506088E1,5.775000095E0,-2.658750153E1,1.786875153E1
3.584506088E1,8.137500763E0,-2.962500191E1,1.798125076E1
3.585506088E1,5.118750095E0,-2.746875191E1,1.807500076E1
3.586506088E1,3.693750143E0,-2.728125191E1,1.642500114E1
3.587506088E1,3.637500048E0,-2.853750038E1,1.541250038E1
3.588506088E1,1.950000048E0,-2.795625114E1,1.541250038E1
3.589506088E1,1.312500000E0,-2.760000038E1,1.329375076E1
3.590506088E1,-1.875000075E-2,-2.934375191E1,1.218750095E1
3.591506088E1,-1.125000045E-1,-2.851875114E1,1.305000019E1
3.592506088E1,-2.493750095E0,-2.855625153E1,1.021875000E1
3.593506088E1,-1.725000024E0,-2.850000191E1,9.900000572E0
3.594506088E1,-2.212500095E0,-2.853750038E1,8.250000000E0
3.595506088E1,-4.143750191E0,-3.018750191E1,8.193750381E0
3.596506088E1,-5.381250381E0,-2.943750191E1,6.675000191E0
3.597506088E1,-5.887500286E0,-2.990625191E1,5.193750381E0
3.598506088E1,-6.168750286E0,-2.853750038E1,3.168750048E0
3.599506088E1,-8.606250763E0,-2.771250153E1,4.218750000E0
3.600506088E1,-8.831250191E0,-2.913750076E1,2.475000143E0
3.601506088E1,-9.487500191E0,-2.986875153E1,2.212500095E0
3.602506088E1,-1.245000076E1,-2.855625153E1,-1.575000048E0
3.603506088E1,-1.288125038E1,-2.870625114E1,6.937500238E-1
3.604506088E1,-1.402500057E1,-2.908125114E1,-1.987500072E0
3.605506088E1,-1.445625019E1,-2.799375153E1,-3.243750095E0
3.606506088E1,-1.385625076E1,-2.823750114E1,-3.543750048E0
3.607506088E1,-1.629375076E1,-2.632500076E1,-5.250000000E0
3.608506088E1,-1.518750095E1,-2.651250076E1,-3.600000143E0
3.609506088E1,-1.535625076E1,-2.640000153E1,-5.100000381E0
3.610506088E1,-1.781250000E1,-2.585625076E1,-5.100000381E0
3.611506088E1,-1.685625076E1,-2.536875153E1,-4.387500286E0
3.612506088E1,-1.777500153E1,-2.529375076E1,-3.768750191E0
3.613506088E1,-1.884375000E1,-2.495625114E1,-3.768750191E0
3.614506088E1,-1.824375153E1,-2.546250153E1,-3.600000143E0
3.615506088E1,-2.040000153E1,-2.561250114E1,-2.962500095E0
3.616506088E1,-1.942500114E1,-2.415000153E1,-2.887500048E0
3.617506088E1,-1.876875114E1,-2.341875076E1,-2.475000143E0
3.618506088E1,-1.995000076E1,-2.570625114E1,-2.812500000E0
3.619506088E1,-1.944375038E1,-2.471250153E1,-2.868750095E0
3.620506088E1,-1.841250038E1,-2.561250114E1,-4.500000000E0
3.621506088E1,-1.888125038E1,-2.593125153E1,-3.731250048E0
3.622506088E1,-1.931250000E1,-2.512500191E1,-3.300000191E0
3.623506088E1,-1.863750076E1,-2.424375153E1,-2.287500143E0
3.624506088E1,-1.880625153E1,-2.439375114E1,-3.187500238E0
3.625506088E1,-1.813125038E1,-2.377500153E1,-3.562500179E-1
3.626506088E1,-2.047500038E1,-2.379375076E1,-2.437500000E0
3.627506088E1,-1.786875153E1,-2.418750191E1,-2.306250095E0
3.628506088E1,-1.835625076E1,-2.491875076E1,-1.818750024E0
3.629506088E1,-1.805625153E1,-2.433750153E1,-3.806250095E0
3.630506088E1,-2.008125114E1,-2.557500076E1,-2.212500095E0
3.631506088E1,-1.833750153E1,-2.407500076E1,-3.506250143E0
3.632506088E1,-1.961250114E1,-2.512500191E1,-2.550000191E0
3.633506088E1,-1.944375038E1,-2.443125153E1,-3.487500191E0
3.634506088E1,-1.989375114E1,-2.445000076E1,-2.418750048E0
3.635506088E1,-1.884375000E1,-2.467500114E1,-4.537500381E0
3.636506088E1,-1.783125114E1,-2.321250153E1,-2.343750000E0
3.637506088E1,-2.055000114E1,-2.506875038E1,-3.431250095E0
3.638506088E1,-1.863750076E1,-2.424375153E1,-2.287500143E0
3.639506088E1,-1.940625000E1,-2.345625114E1,-3.225000143E0
3.640506088E1,-2.056875038E1,-2.576250076E1,-2.812500000E0
3.641506088E1,-1.908750153E1,-2.413125038E1,-1.537500024E0
3.642506088E1,-1.880625153E1,-2.465625191E1,-2.418750048E0
3.643506088E1,-1.760625076E1,-2.473125076E1,-3.937500238E0
3.644506088E1,-1.815000153E1,-2.379375076E1,-2.325000048E0
3.645506088E1,-1.706250000E1,-2.343750000E1,-2.343750000E0
3.646506088E1,-2.006250000E1,-2.488125038E1,-2.550000191E0
3.647506088E1,-1.680000114E1,-2.495625114E1,-2.287500143E0
3.648506088E1,-1.831875038E1,-2.435625076E1,-1.837500095E0
3.649506088E1,-1.807500076E1,-2.531250191E1,-3.150000095E0
3.650506088E1,-1.931250000E1,-2.649375153E1,-5.250000358E-1
3.651506088E1,-1.886250114E1,-2.536875153E1,-3.450000048E0
3.652506088E1,-2.019375038E1,-2.379375076E1,-3.806250095E0
3.653506088E1,-1.828125000E1,-2.602500153E1,-4.331250191E0
3.654506088E1,-1.884375000E1,-2.495625114E1,-3.468750238E0
3.655506088E1,-1.959375000E1,-2.512500191E1,-1.631250024E0
3.656506088E1,-1.861875153E1,-2.381250000E1,-2.306250095E0
3.657506088E1,-1.841250038E1,-2.658750153E1,-2.043750048E0
3.658506088E1,-1.873125076E1,-2.647500038E1,-2.493750095E0
3.659506088E1,-1.590000057E1,-2.544375038E1,-2.418750048E0
3.660506088E1,-1.651875114E1,-2.658750153E1,5.625000224E-2
3.661506088E1,-1.505625057E1,-2.482500076E1,-5.625000224E-2
3.662506088E1,-1.500000095E1,-2.788125038E1,1.293750048E0
3.663506088E1,-1.359375095E1,-2.778750038E1,1.575000048E0
3.664506088E1,-1.179375076E1,-2.919375038E1,1.612500072E0
3.665506088E1,-1.156875038E1,-2.874375153E1,4.462500095E0
3.666506088E1,-8.925000191E0,-2.898750114E1,5.643750191E0
3.667506088E1,-1.050000000E1,-2.895000076E1,4.743750095E0
3.668506088E1,-7.856250286E0,-2.932500076E1,5.943750381E0
3.669506088E1,-6.881250381E0,-2.870625114E1,7.106250286E0
3.670506088E1,-6.881250381E0,-2.898750114E1,7.725000381E0
3.671506088E1,-5.775000095E0,-2.932500076E1,1.014375019E1
3.672506088E1,-4.518750191E0,-2.910000038E1,1.087500000E1
3.673506088E1,-3.112500191E0,-2.831250191E1,9.918750763E0
3.674506088E1,-4.143750191E0,-2.808750153E1,1.218750095E1
3.675506088E1,-2.362500191E0,-3.033750153E1,1.241250038E1
3.676506088E1,-1.650000095E0,-2.791875076E1,1.290000057E1
3.677506088E1,-5.812500119E-1,-2.840625191E1,1.320000076E1
3.678506088E1,3.937500119E-1,-2.750625038E1,1.376250076E1
3.679506088E1,2.437500000E0,-2.778750038E1,1.631250000E1
3.680506088E1,1.950000048E0,-2.767500114E1,1.479375076E1
