"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.304586557E1,-1.679878123E-2,1.925751269E-1,5.661036491E0
4.304799312E1,-1.802051067E-2,1.828012913E-1,5.623163223E0
4.305012067E1,-2.046396956E-2,1.730274558E-1,5.585289478E0
4.305224828E1,-2.290742844E-2,1.620318890E-1,5.543750763E0
4.305437578E1,-2.046396956E-2,1.583666950E-1,5.505877018E0
4.305650333E1,-1.924224012E-2,1.608101577E-1,5.468003273E0
4.305863093E1,-1.679878123E-2,1.608101577E-1,5.427686214E0
4.306075848E1,-1.435532235E-2,1.681405306E-1,5.388590813E0
4.306288604E1,-1.069013402E-2,1.766926348E-1,5.354382515E0
4.306501359E1,-8.246674202E-3,1.791360974E-1,5.318952560E0
4.306714114E1,-8.246674202E-3,1.766926348E-1,5.282300472E0
4.306926869E1,-9.468403645E-3,1.705839932E-1,5.245648384E0
4.307139625E1,-1.069013402E-2,1.644753367E-1,5.208996773E0
4.307352380E1,-1.069013402E-2,1.644753367E-1,5.176010132E0
4.307565135E1,-5.803215317E-3,1.644753367E-1,5.140579700E0
4.307777890E1,-4.581485875E-3,1.718057245E-1,5.102706432E0
4.307990645E1,-7.024944760E-3,1.693622619E-1,5.063611031E0
4.308203401E1,-1.313359290E-2,1.632536054E-1,5.028180599E0
4.308416156E1,-2.046396956E-2,1.595884264E-1,4.998859406E0
4.308628916E1,-1.924224012E-2,1.571449637E-1,4.970759392E0
4.308841672E1,-2.046396956E-2,1.559232324E-1,4.937772751E0
4.309054427E1,-2.168569900E-2,1.534797698E-1,4.903564453E0
4.309267182E1,-2.168569900E-2,1.559232324E-1,4.868134022E0
4.309479937E1,-1.924224012E-2,1.595884264E-1,4.837590694E0
4.309692692E1,-1.191186346E-2,1.644753367E-1,4.807047844E0
4.309905448E1,-9.468403645E-3,1.669187993E-1,4.778947830E0
4.310118203E1,-1.069013402E-2,1.656970680E-1,4.748404503E0
4.310330958E1,-9.468403645E-3,1.656970680E-1,4.720304966E0
4.310543713E1,-9.468403645E-3,1.583666950E-1,4.692204952E0
4.310756468E1,-1.191186346E-2,1.522580534E-1,4.662883759E0
4.310969224E1,-9.468403645E-3,1.473711282E-1,4.636005402E0
4.311181979E1,-7.024944760E-3,1.547015011E-1,4.611570835E0
4.311394739E1,-8.246674202E-3,1.547015011E-1,4.587136269E0
4.311607489E1,-8.246674202E-3,1.498145908E-1,4.563923359E0
4.311820250E1,-9.468403645E-3,1.485928595E-1,4.541932583E0
4.312033005E1,-1.191186346E-2,1.449276656E-1,4.519941330E0
4.312245760E1,-8.246674202E-3,1.437059343E-1,4.501615047E0
4.312458515E1,-7.024944760E-3,1.461493969E-1,4.484510899E0
4.312671270E1,-7.024944760E-3,1.522580534E-1,4.471072197E0
4.312884026E1,-5.803215317E-3,1.583666950E-1,4.461297989E0
4.313096781E1,-7.024944760E-3,1.583666950E-1,4.450302601E0
4.313309536E1,-9.468403645E-3,1.583666950E-1,4.439307213E0
4.313522291E1,-1.069013402E-2,1.534797698E-1,4.424646378E0
4.313735047E1,-1.191186346E-2,1.485928595E-1,4.409985542E0
4.313947802E1,-1.069013402E-2,1.510363221E-1,4.396546364E0
4.314160562E1,-8.246674202E-3,1.583666950E-1,4.386772633E0
4.314373312E1,-2.138026757E-3,1.656970680E-1,4.379442215E0
4.314586073E1,-3.359756200E-3,1.693622619E-1,4.369668484E0
4.314798828E1,-3.359756200E-3,1.754709035E-1,4.358673096E0
4.315011583E1,-2.138026757E-3,1.669187993E-1,4.347677231E0
4.315224338E1,-5.803215317E-3,1.656970680E-1,4.335460186E0
4.315437093E1,-5.803215317E-3,1.571449637E-1,4.323242664E0
4.315649848E1,-7.024944760E-3,1.534797698E-1,4.313468933E0
4.315862604E1,-1.069013402E-2,1.437059343E-1,4.300029755E0
4.316075359E1,-1.069013402E-2,1.400407553E-1,4.289034367E0
4.316288114E1,-8.246674202E-3,1.485928595E-1,4.279260635E0
4.316500869E1,-7.024944760E-3,1.534797698E-1,4.267043114E0
4.316713625E1,-3.359756200E-3,1.559232324E-1,4.254826069E0
4.316926380E1,-5.803215317E-3,1.485928595E-1,4.238943577E0
4.317139135E1,-9.468403645E-3,1.400407553E-1,4.218173981E0
4.317351895E1,-9.468403645E-3,1.339320987E-1,4.198626518E0
4.317564651E1,-9.468403645E-3,1.375972927E-1,4.180300236E0
4.317777406E1,-7.024944760E-3,1.388190240E-1,4.158309460E0
4.317990161E1,-8.246674202E-3,1.400407553E-1,4.138761520E0
4.318202916E1,-1.069013402E-2,1.388190240E-1,4.117992401E0
4.318415672E1,-8.246674202E-3,1.339320987E-1,4.094779491E0
4.318628427E1,-9.468403645E-3,1.314886510E-1,4.070344925E0
4.318841182E1,-8.246674202E-3,1.266017258E-1,4.043466568E0
4.319053937E1,-9.468403645E-3,1.253799945E-1,4.016588688E0
4.319266692E1,-1.435532235E-2,1.327103674E-1,3.994597435E0
4.319479448E1,-9.468403645E-3,1.302669197E-1,3.972606421E0
4.319692203E1,-1.069013402E-2,1.314886510E-1,3.949393511E0
4.319904958E1,-1.069013402E-2,1.204930767E-1,3.926180601E0
4.320117713E1,-1.679878123E-2,1.180496216E-1,3.899302721E0
4.320330468E1,-1.802051067E-2,1.131627038E-1,3.872424603E0
4.320543229E1,-1.679878123E-2,1.107192412E-1,3.847990036E0
4.320755984E1,-1.313359290E-2,1.131627038E-1,3.821111917E0
4.320968739E1,-1.313359290E-2,1.168278903E-1,3.794233799E0
4.321181494E1,-8.246674202E-3,1.156061590E-1,3.767355919E0
4.321394250E1,-8.246674202E-3,1.143844277E-1,3.738034248E0
4.321607005E1,-1.069013402E-2,1.131627038E-1,3.706269264E0
4.321819760E1,-1.191186346E-2,1.119409725E-1,3.672060966E0
4.322032515E1,-9.468403645E-3,1.143844277E-1,3.636630774E0
4.322245270E1,-7.024944760E-3,1.192713454E-1,3.598757029E0
4.322458026E1,-4.581485875E-3,1.204930767E-1,3.558439970E0
4.322670781E1,-7.024944760E-3,1.204930767E-1,3.512014389E0
4.322883536E1,-4.581485875E-3,1.168278903E-1,3.464366913E0
4.323096291E1,-5.803215317E-3,1.143844277E-1,3.419162989E0
4.323309052E1,-8.246674202E-3,1.107192412E-1,3.372737169E0
4.323521802E1,-9.468403645E-3,1.058323234E-1,3.328754902E0
4.323734562E1,-9.468403645E-3,9.850194305E-2,3.285994291E0
4.323947317E1,-1.069013402E-2,9.361502528E-2,3.245677233E0
4.324160073E1,-1.313359290E-2,9.483675659E-2,3.207803726E0
4.324372828E1,-1.313359290E-2,9.972367436E-2,3.167486668E0
4.324585583E1,-9.468403645E-3,1.082757786E-1,3.129612923E0
4.324798338E1,-2.138026757E-3,1.094975099E-1,3.089295864E0
4.325011093E1,-3.359756200E-3,1.119409725E-1,3.046535254E0
4.325223848E1,-5.803215317E-3,1.070540547E-1,3.007440090E0
4.325436604E1,-4.581485875E-3,1.058323234E-1,2.967123032E0
4.325649359E1,-4.581485875E-3,9.850194305E-2,2.931692839E0
4.325862114E1,-7.024944760E-3,9.605848789E-2,2.896262646E0
4.326074869E1,-7.024944760E-3,9.850194305E-2,2.863276005E0
4.326287625E1,-3.359756200E-3,1.033888608E-1,2.831511021E0
4.326500380E1,-4.581485875E-3,1.107192412E-1,2.800967693E0
4.326713140E1,-9.162971983E-4,1.070540547E-1,2.771646261E0
4.326925895E1,-2.138026757E-3,9.850194305E-2,2.743546486E0
4.327138651E1,-7.024944760E-3,8.872810751E-2,2.715446711E0
4.327351406E1,-1.069013402E-2,8.139773458E-2,2.688568592E0
4.327564161E1,-9.468403645E-3,7.895427197E-2,2.660468817E0
4.327776916E1,-1.069013402E-2,8.261945844E-2,2.638477802E0
4.327989672E1,-5.803215317E-3,8.506292105E-2,2.611599684E0
4.328202427E1,-5.803215317E-3,8.872810751E-2,2.587165117E0
4.328415182E1,-4.581485875E-3,8.994983882E-2,2.561508656E0
4.328627937E1,-4.581485875E-3,8.872810751E-2,2.538295984E0
4.328840692E1,-4.581485875E-3,8.506292105E-2,2.513861179E0
4.329053448E1,-5.803215317E-3,8.384118974E-2,2.489426613E0
4.329266203E1,-3.359756200E-3,8.384118974E-2,2.466213942E0
4.329478958E1,-2.138026757E-3,8.261945844E-2,2.441779137E0
4.329691718E1,-4.581485875E-3,8.506292105E-2,2.419788122E0
4.329904474E1,-2.138026757E-3,8.506292105E-2,2.395353556E0
4.330117229E1,-3.359756200E-3,8.994983882E-2,2.374584198E0
4.330329984E1,-2.138026757E-3,8.506292105E-2,2.355036497E0
4.330542739E1,-3.359756200E-3,8.017600328E-2,2.336710453E0
4.330755494E1,-4.581485875E-3,7.528908551E-2,2.322049856E0
4.330968250E1,-4.581485875E-3,6.795870513E-2,2.308610678E0
4.331181005E1,-7.024944760E-3,6.551524997E-2,2.296393394E0
4.331393760E1,-5.803215317E-3,6.673697382E-2,2.285397768E0
4.331606515E1,-4.581485875E-3,6.551524997E-2,2.278067589E0
4.331819270E1,-7.024944760E-3,6.673697382E-2,2.273180485E0
4.332032026E1,-5.803215317E-3,6.307178736E-2,2.269515276E0
4.332244781E1,-7.024944760E-3,5.940660089E-2,2.265850067E0
4.332457536E1,-9.468403645E-3,5.574141070E-2,2.268293619E0
4.332670296E1,-9.468403645E-3,5.574141070E-2,2.278067589E0
4.332883052E1,-9.468403645E-3,5.574141070E-2,2.290284872E0
4.333095807E1,-1.191186346E-2,5.574141070E-2,2.308610678E0
4.333308562E1,-1.069013402E-2,5.818486959E-2,2.326936722E0
4.333521317E1,-9.468403645E-3,6.307178736E-2,2.342819214E0
4.333734073E1,-9.468403645E-3,6.795870513E-2,2.362366915E0
4.333946828E1,-5.803215317E-3,7.162389904E-2,2.378249407E0
4.334159583E1,-8.246674202E-3,7.406735420E-2,2.396575212E0
4.334372338E1,-5.803215317E-3,7.528908551E-2,2.413679361E0
4.334585093E1,-3.359756200E-3,8.139773458E-2,2.432005405E0
4.334797849E1,-3.359756200E-3,8.750637621E-2,2.450331450E0
4.335010604E1,-3.359756200E-3,9.483675659E-2,2.467435598E0
4.335223364E1,-2.138026757E-3,9.972367436E-2,2.485761404E0
4.335436114E1,3.054323897E-4,1.009454057E-1,2.501643896E0
4.335648869E1,1.527161920E-3,1.070540547E-1,2.518748283E0
4.335861630E1,2.748891478E-3,1.119409725E-1,2.535852432E0
4.336074385E1,3.970621154E-3,1.131627038E-1,2.550513268E0
4.336287140E1,5.192350596E-3,1.192713454E-1,2.566395760E0
4.336499895E1,8.857538924E-3,1.241582632E-1,2.581056356E0
4.336712651E1,1.130099874E-2,1.302669197E-1,2.595717192E0
4.336925406E1,1.252272818E-2,1.327103674E-1,2.610378027E0
4.337138161E1,1.007926930E-2,1.339320987E-1,2.622595310E0
4.337350916E1,1.007926930E-2,1.278234571E-1,2.634812593E0
4.337563672E1,8.857538924E-3,1.217148080E-1,2.648251534E0
4.337776427E1,7.635809947E-3,1.192713454E-1,2.659247160E0
4.337989182E1,7.635809947E-3,1.192713454E-1,2.667799234E0
4.338201937E1,7.635809947E-3,1.229365394E-1,2.678794861E0
4.338414692E1,7.635809947E-3,1.266017258E-1,2.691012144E0
4.338627453E1,6.414080039E-3,1.302669197E-1,2.700785875E0
4.338840208E1,7.635809947E-3,1.327103674E-1,2.710559845E0
4.339052963E1,6.414080039E-3,1.314886510E-1,2.719111919E0
4.339265718E1,3.054323897E-4,1.241582632E-1,2.727663994E0
4.339478474E1,-5.803215317E-3,1.107192412E-1,2.733772516E0
4.339691229E1,-8.246674202E-3,1.021671370E-1,2.742324829E0
4.339903984E1,-5.803215317E-3,1.021671370E-1,2.747211695E0
4.340116739E1,-5.803215317E-3,1.046105921E-1,2.750876904E0
4.340329494E1,-1.069013402E-2,8.506292105E-2,2.754542112E0
4.340542250E1,-1.069013402E-2,9.605848789E-2,2.756985426E0
4.340755005E1,-4.581485875E-3,1.143844277E-1,2.758207083E0
4.340967760E1,-5.803215317E-3,1.107192412E-1,2.761872292E0
4.341180515E1,-9.468403645E-3,8.994983882E-2,2.759428978E0
4.341393270E1,-1.191186346E-2,8.384118974E-2,2.758207083E0
4.341606026E1,-8.246674202E-3,9.728021920E-2,2.758207083E0
4.341818781E1,-8.246674202E-3,9.361502528E-2,2.756985426E0
4.342031541E1,-1.069013402E-2,8.872810751E-2,2.754542112E0
4.342244291E1,-1.069013402E-2,9.605848789E-2,2.752098560E0
4.342457052E1,-5.803215317E-3,9.850194305E-2,2.749655008E0
4.342669807E1,-9.468403645E-3,9.850194305E-2,2.744768143E0
4.342882562E1,-1.313359290E-2,9.361502528E-2,2.741102934E0
4.343095317E1,-1.191186346E-2,9.239330143E-2,2.734994411E0
4.343308072E1,-1.069013402E-2,1.046105921E-1,2.730107307E0
4.343520828E1,-1.191186346E-2,8.994983882E-2,2.722777128E0
4.343733583E1,-1.191186346E-2,7.773254067E-2,2.714224815E0
4.343946338E1,-1.435532235E-2,8.139773458E-2,2.706894636E0
4.344159093E1,-1.069013402E-2,7.651081681E-2,2.698342562E0
4.344371849E1,-1.191186346E-2,9.117157012E-2,2.691012144E0
4.344584604E1,-1.191186346E-2,8.384118974E-2,2.681238174E0
4.344797364E1,-9.468403645E-3,8.261945844E-2,2.672686100E0
4.345010119E1,-1.069013402E-2,9.605848789E-2,2.665355682E0
4.345222875E1,-1.191186346E-2,9.728021920E-2,2.655581951E0
4.345435625E1,-1.069013402E-2,9.361502528E-2,2.644586325E0
4.345648385E1,-1.069013402E-2,9.605848789E-2,2.633590698E0
4.345861140E1,-9.468403645E-3,9.239330143E-2,2.622595310E0
4.346073895E1,-9.468403645E-3,8.994983882E-2,2.610378027E0
4.346286651E1,-1.191186346E-2,9.117157012E-2,2.598160505E0
4.346499406E1,-1.069013402E-2,8.261945844E-2,2.583499908E0
4.346712161E1,-8.246674202E-3,8.872810751E-2,2.568839073E0
4.346924916E1,-8.246674202E-3,8.872810751E-2,2.556621790E0
4.347137672E1,-1.069013402E-2,8.506292105E-2,2.543182850E0
4.347350427E1,-9.468403645E-3,8.261945844E-2,2.529743671E0
4.347563182E1,-4.581485875E-3,8.872810751E-2,2.515083075E0
4.347775937E1,-9.468403645E-3,8.628465235E-2,2.501643896E0
4.347988692E1,-8.246674202E-3,8.261945844E-2,2.486983299E0
4.348201448E1,-8.246674202E-3,8.506292105E-2,2.477209330E0
4.348414208E1,-5.803215317E-3,8.017600328E-2,2.462548733E0
4.348626963E1,-5.803215317E-3,7.651081681E-2,2.446666241E0
4.348839718E1,-8.246674202E-3,7.406735420E-2,2.432005405E0
4.349052474E1,-5.803215317E-3,7.895427197E-2,2.418566465E0
4.349265229E1,-4.581485875E-3,7.651081681E-2,2.403905630E0
4.349477984E1,-4.581485875E-3,7.528908551E-2,2.389244795E0
4.349690739E1,-4.581485875E-3,7.284562290E-2,2.375805855E0
4.349903494E1,-5.803215317E-3,7.651081681E-2,2.362366915E0
4.350116250E1,-2.138026757E-3,8.139773458E-2,2.347706079E0
4.350329005E1,-3.359756200E-3,8.261945844E-2,2.334267139E0
4.350541760E1,-4.581485875E-3,8.384118974E-2,2.323271513E0
4.350754515E1,-4.581485875E-3,8.872810751E-2,2.311054230E0
4.350967270E1,-4.581485875E-3,8.384118974E-2,2.297615051E0
4.351180026E1,-3.359756200E-3,8.506292105E-2,2.287841320E0
4.351392781E1,-2.138026757E-3,8.506292105E-2,2.279289246E0
4.351605536E1,-7.024944760E-3,7.773254067E-2,2.269515276E0
4.351818296E1,-7.024944760E-3,7.895427197E-2,2.259741545E0
4.352031052E1,-5.803215317E-3,8.261945844E-2,2.251189470E0
4.352243807E1,-3.359756200E-3,8.017600328E-2,2.242637396E0
4.352456562E1,-5.803215317E-3,7.895427197E-2,2.234085321E0
4.352669317E1,-9.468403645E-3,8.017600328E-2,2.227976561E0
4.352882072E1,-5.803215317E-3,8.261945844E-2,2.219424486E0
4.353094828E1,-5.803215317E-3,7.651081681E-2,2.213315725E0
4.353307583E1,-5.803215317E-3,7.651081681E-2,2.203541994E0
4.353520338E1,-9.468403645E-3,7.895427197E-2,2.194989920E0
4.353733093E1,-5.803215317E-3,7.162389904E-2,2.187659502E0
4.353945849E1,-7.024944760E-3,7.773254067E-2,2.181550741E0
4.354158604E1,-8.246674202E-3,7.773254067E-2,2.172998667E0
4.354371359E1,-8.246674202E-3,7.651081681E-2,2.166890144E0
4.354584114E1,-9.468403645E-3,7.406735420E-2,2.162003279E0
4.354796875E1,-8.246674202E-3,7.162389904E-2,2.157116175E0
4.355009630E1,-8.246674202E-3,7.773254067E-2,2.153450966E0
4.355222385E1,-8.246674202E-3,8.017600328E-2,2.151007652E0
4.355435140E1,-8.246674202E-3,7.406735420E-2,2.146120787E0
4.355647895E1,-8.246674202E-3,8.139773458E-2,2.142455578E0
4.355860651E1,-5.803215317E-3,8.384118974E-2,2.138790369E0
4.356073406E1,-8.246674202E-3,7.406735420E-2,2.136346817E0
4.356286161E1,-8.246674202E-3,8.017600328E-2,2.135125160E0
4.356498916E1,-4.581485875E-3,8.384118974E-2,2.132681608E0
4.356711672E1,-5.803215317E-3,8.506292105E-2,2.131459951E0
4.356924427E1,-7.024944760E-3,8.139773458E-2,2.132681608E0
4.357137182E1,-8.246674202E-3,7.406735420E-2,2.131459951E0
4.357349937E1,-9.468403645E-3,6.673697382E-2,2.132681608E0
4.357562692E1,-5.803215317E-3,7.651081681E-2,2.133903503E0
4.357775453E1,6.414080039E-3,9.605848789E-2,2.136346817E0
4.357988203E1,-9.468403645E-3,7.528908551E-2,2.140012026E0
4.358200958E1,1.527161920E-3,6.062832847E-2,2.142455578E0
4.358413718E1,-4.581485875E-3,8.384118974E-2,2.146120787E0
4.358626474E1,-4.581485875E-3,6.551524997E-2,2.149785757E0
4.358839229E1,-4.581485875E-3,7.162389904E-2,2.157116175E0
4.359051984E1,-3.359756200E-3,8.139773458E-2,2.163224936E0
4.359264739E1,-4.581485875E-3,7.406735420E-2,2.172998667E0
4.359477494E1,-2.138026757E-3,7.406735420E-2,2.179107428E0
4.359690250E1,-2.138026757E-3,8.017600328E-2,2.187659502E0
4.359903005E1,-4.581485875E-3,6.673697382E-2,2.194989920E0
4.360115760E1,-5.803215317E-3,7.773254067E-2,2.205985546E0
4.360328515E1,-2.138026757E-3,7.528908551E-2,2.215759277E0
4.360541270E1,-3.359756200E-3,7.284562290E-2,2.226754904E0
4.360754031E1,-5.803215317E-3,7.284562290E-2,2.237750292E0
4.360966781E1,-5.803215317E-3,7.040216774E-2,2.248745918E0
4.361179541E1,-7.024944760E-3,7.284562290E-2,2.259741545E0
4.361392291E1,-5.803215317E-3,8.017600328E-2,2.274402380E0
4.361605052E1,-4.581485875E-3,7.528908551E-2,2.287841320E0
4.361817807E1,-7.024944760E-3,7.040216774E-2,2.301280260E0
4.362030562E1,-9.162971983E-4,8.139773458E-2,2.313497543E0
4.362243317E1,3.054323897E-4,9.361502528E-2,2.324493170E0
4.362456072E1,-8.246674202E-3,6.918043643E-2,2.336710453E0
4.362668828E1,-4.581485875E-3,6.918043643E-2,2.348927736E0
4.362881583E1,-5.803215317E-3,8.017600328E-2,2.359923363E0
4.363094338E1,-7.024944760E-3,7.040216774E-2,2.374584198E0
4.363307093E1,-8.246674202E-3,6.673697382E-2,2.388023138E0
4.363519849E1,-7.024944760E-3,7.162389904E-2,2.401462078E0
4.363732604E1,-7.024944760E-3,7.406735420E-2,2.416122913E0
4.363945359E1,-9.468403645E-3,7.406735420E-2,2.430783749E0
4.364158114E1,-1.069013402E-2,7.284562290E-2,2.445444345E0
4.364370869E1,-1.313359290E-2,8.139773458E-2,2.460105181E0
4.364583625E1,-5.803215317E-3,8.506292105E-2,2.472322464E0
4.364796380E1,-2.138026757E-3,8.750637621E-2,2.485761404E0
4.365009140E1,-4.581485875E-3,8.994983882E-2,2.502865791E0
4.365221895E1,-2.138026757E-3,8.506292105E-2,2.515083075E0
4.365434651E1,-4.581485875E-3,8.506292105E-2,2.532187223E0
4.365647406E1,-3.359756200E-3,8.384118974E-2,2.544404507E0
4.365860161E1,-7.024944760E-3,9.483675659E-2,2.562730551E0
4.366072916E1,-3.359756200E-3,1.021671370E-1,2.578613043E0
4.366285672E1,-5.803215317E-3,8.994983882E-2,2.593273640E0
4.366498427E1,-5.803215317E-3,8.750637621E-2,2.609156132E0
4.366711182E1,-5.803215317E-3,9.361502528E-2,2.623816967E0
4.366923937E1,-3.359756200E-3,9.361502528E-2,2.637255907E0
4.367136692E1,-4.581485875E-3,9.117157012E-2,2.648251534E0
4.367349448E1,-2.138026757E-3,9.361502528E-2,2.660468817E0
4.367562208E1,-2.138026757E-3,9.483675659E-2,2.670242548E0
4.367774958E1,-5.803215317E-3,8.261945844E-2,2.681238174E0
4.367987718E1,-4.581485875E-3,8.872810751E-2,2.688568592E0
4.368200468E1,-8.246674202E-3,9.361502528E-2,2.698342562E0
4.368413229E1,-8.246674202E-3,8.628465235E-2,2.705672741E0
4.368625984E1,-8.246674202E-3,9.239330143E-2,2.711781502E0
4.368838739E1,-1.069013402E-2,8.872810751E-2,2.716668367E0
4.369051494E1,-8.246674202E-3,9.117157012E-2,2.721555233E0
4.369264250E1,-4.581485875E-3,9.972367436E-2,2.725220442E0
4.369477005E1,-4.581485875E-3,9.361502528E-2,2.731329203E0
4.369689760E1,-4.581485875E-3,9.605848789E-2,2.737437725E0
4.369902515E1,-4.581485875E-3,1.009454057E-1,2.745989799E0
4.370115270E1,-3.359756200E-3,9.850194305E-2,2.755763769E0
4.370328026E1,-2.138026757E-3,9.972367436E-2,2.764315844E0
4.370540781E1,-5.803215317E-3,9.728021920E-2,2.772867918E0
4.370753536E1,-4.581485875E-3,1.009454057E-1,2.781419992E0
4.370966291E1,-7.024944760E-3,9.605848789E-2,2.788750410E0
4.371179046E1,-4.581485875E-3,9.850194305E-2,2.794859171E0
4.371391807E1,-8.246674202E-3,1.021671370E-1,2.802189350E0
4.371604562E1,-1.069013402E-2,9.728021920E-2,2.810741663E0
4.371817317E1,-7.024944760E-3,1.131627038E-1,2.821737051E0
4.372030072E1,-9.468403645E-3,1.021671370E-1,2.837619543E0
4.372242828E1,-9.468403645E-3,1.046105921E-1,2.871828079E0
4.372455583E1,-1.069013402E-2,1.094975099E-1,2.924362421E0
4.372668338E1,-1.191186346E-2,9.850194305E-2,2.991557598E0
4.372881093E1,-7.024944760E-3,1.168278903E-1,3.068526506E0
4.373093848E1,-1.313359290E-2,1.058323234E-1,3.150382280E0
4.373306604E1,-5.803215317E-3,1.094975099E-1,3.239568710E0
4.373519359E1,-1.069013402E-2,1.241582632E-1,3.326311350E0
4.373732114E1,-8.246674202E-3,1.156061590E-1,3.420384645E0
4.373944869E1,-1.069013402E-2,1.278234571E-1,3.519344807E0
4.374157625E1,-8.246674202E-3,1.339320987E-1,3.620748281E0
4.374370380E1,-7.024944760E-3,1.351538301E-1,3.725816965E0
4.374583135E1,-7.024944760E-3,1.424842030E-1,3.832107544E0
4.374795890E1,-8.246674202E-3,1.375972927E-1,3.939619780E0
4.375008651E1,-7.024944760E-3,1.449276656E-1,4.048353672E0
4.375221406E1,-8.246674202E-3,1.388190240E-1,4.152200699E0
4.375434161E1,-7.024944760E-3,1.412624866E-1,4.254826069E0
4.375646916E1,-8.246674202E-3,1.498145908E-1,4.355007648E0
4.375859672E1,-7.024944760E-3,1.461493969E-1,4.451524258E0
4.376072427E1,-1.313359290E-2,1.424842030E-1,4.539488792E0
4.376285182E1,-9.468403645E-3,1.424842030E-1,4.625010014E0
4.376497937E1,-1.191186346E-2,1.547015011E-1,4.694648743E0
4.376710692E1,-8.246674202E-3,1.473711282E-1,4.756956577E0
4.376923448E1,-1.069013402E-2,1.571449637E-1,4.814378262E0
4.377136203E1,-8.246674202E-3,1.644753367E-1,4.865690708E0
4.377348958E1,-8.246674202E-3,1.705839932E-1,4.907229424E0
4.377561713E1,-1.191186346E-2,1.632536054E-1,4.942659855E0
4.377774468E1,-7.024944760E-3,1.828012913E-1,4.978089809E0
4.377987224E1,-1.069013402E-2,1.901316643E-1,5.008633137E0
4.378199984E1,-1.069013402E-2,1.840230078E-1,5.042841434E0
4.378412739E1,-1.069013402E-2,1.937968582E-1,5.070941448E0
4.378625494E1,-5.803215317E-3,1.974620372E-1,5.096597672E0
4.378838250E1,-1.313359290E-2,1.937968582E-1,5.119810581E0
4.379051005E1,-1.191186346E-2,1.913533956E-1,5.140579700E0
4.379263760E1,-7.024944760E-3,1.925751269E-1,5.161349297E0
4.379476515E1,-1.191186346E-2,1.889099330E-1,5.180896759E0
4.379689270E1,-1.069013402E-2,1.815795600E-1,5.195557594E0
4.379902026E1,-1.313359290E-2,1.913533956E-1,5.205331326E0
4.380114781E1,-1.313359290E-2,1.986837685E-1,5.210218430E0
4.380327536E1,-1.679878123E-2,1.852447391E-1,5.212661743E0
4.380540291E1,-1.313359290E-2,1.815795600E-1,5.217548847E0
4.380753046E1,-1.679878123E-2,1.803578287E-1,5.219992161E0
4.380965802E1,-1.557705179E-2,1.815795600E-1,5.218770504E0
4.381178557E1,-1.435532235E-2,1.840230078E-1,5.216327190E0
4.381391317E1,-1.679878123E-2,1.779143661E-1,5.212661743E0
4.381604072E1,-1.313359290E-2,1.754709035E-1,5.206553459E0
4.381816828E1,-1.679878123E-2,1.840230078E-1,5.196779251E0
4.382029583E1,-1.557705179E-2,1.852447391E-1,5.185783863E0
4.382242338E1,-1.435532235E-2,1.815795600E-1,5.172344685E0
4.382455093E1,-1.313359290E-2,1.742491722E-1,5.158905983E0
4.382667848E1,-1.313359290E-2,1.840230078E-1,5.140579700E0
4.382880604E1,-1.557705179E-2,1.742491722E-1,5.119810581E0
4.383093359E1,-8.246674202E-3,1.718057245E-1,5.097819328E0
4.383306114E1,-1.191186346E-2,1.779143661E-1,5.075828075E0
4.383518869E1,-1.191186346E-2,1.730274558E-1,5.050171852E0
4.383731625E1,-1.191186346E-2,1.766926348E-1,5.023293972E0
4.383944380E1,-1.191186346E-2,1.766926348E-1,4.993972301E0
4.384157135E1,-8.246674202E-3,1.766926348E-1,4.969537735E0
4.384369890E1,-9.468403645E-3,1.742491722E-1,4.943881512E0
4.384582651E1,-8.246674202E-3,1.632536054E-1,4.920668602E0
4.384795401E1,-8.246674202E-3,1.718057245E-1,4.893790245E0
4.385008156E1,-9.468403645E-3,1.718057245E-1,4.864469051E0
4.385220911E1,-7.024944760E-3,1.705839932E-1,4.837590694E0
4.385433672E1,-1.191186346E-2,1.693622619E-1,4.809491158E0
4.385646427E1,-7.024944760E-3,1.669187993E-1,4.778947830E0
4.385859182E1,-1.313359290E-2,1.669187993E-1,4.747182846E0
4.386071937E1,-1.069013402E-2,1.608101577E-1,4.711752892E0
4.386284692E1,-7.024944760E-3,1.644753367E-1,4.677544117E0
4.386497448E1,-1.191186346E-2,1.595884264E-1,4.644557476E0
4.386710203E1,-9.468403645E-3,1.534797698E-1,4.612792492E0
4.386922958E1,-7.024944760E-3,1.571449637E-1,4.582249641E0
4.387135713E1,-1.069013402E-2,1.583666950E-1,4.546819210E0
4.387348468E1,-7.024944760E-3,1.485928595E-1,4.515054226E0
4.387561224E1,-9.468403645E-3,1.424842030E-1,4.480845928E0
4.387773979E1,-1.069013402E-2,1.449276656E-1,4.445415497E0
4.387986734E1,-9.468403645E-3,1.437059343E-1,4.406320572E0
4.388199489E1,-9.468403645E-3,1.339320987E-1,4.367225170E0
4.388412244E1,-9.468403645E-3,1.473711282E-1,4.326908112E0
4.388625005E1,-8.246674202E-3,1.412624866E-1,4.286591053E0
4.388837755E1,-9.468403645E-3,1.498145908E-1,4.249938965E0
4.389050515E1,-8.246674202E-3,1.485928595E-1,4.212065220E0
4.389263270E1,-9.468403645E-3,1.473711282E-1,4.176635265E0
